Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,amazon_parent_asin (product.metafields.custom.amazon_parent_asin),Short name (product.metafields.custom.short_name),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
personalized-checkered-flag-racing-area-rug-non-slip-design-07,,,,,,,,,X-Small: 2x3ft,,,,,,,,AMZ-RUG-B0GSZJK24F-2,0.0,,0,deny,manual,35.90,44.88,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/75adcd80c572507a33a40dfebb543f727c96e6fafc2cba6cb3316a608f723cd6.jpg?v=1789059422,2,"Personalized Checkered Flag Racing Area Rug, Non-Slip - Design 07",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-checkered-flag-racing-area-rug-non-slip-design-07,,,,,,,,,Small: 3x5ft,,,,,,,,AMZ-RUG-B0GSZJK24F-3,0.0,,0,deny,manual,70.90,88.63,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9cbdee22eeac2fa6af3d4550472a13c0ae673568050110442e71f25d92025967.jpg?v=1789059422,3,"Personalized Checkered Flag Racing Area Rug, Non-Slip - Design 07",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-checkered-flag-racing-area-rug-non-slip-design-07,,,,,,,,,Medium: 4x6ft,,,,,,,,AMZ-RUG-B0GSZJK24F-4,0.0,,0,deny,manual,110.90,138.63,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fbdc5fad37e58d2b3d462f8d561fc3516b45d2bb8e1fb40170765742065eb3ce.jpg?v=1789059422,4,"Personalized Checkered Flag Racing Area Rug, Non-Slip - Design 07",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-checkered-flag-racing-area-rug-non-slip-design-07,,,,,,,,,Large: 5x8ft,,,,,,,,AMZ-RUG-B0GSZJK24F-5,0.0,,0,deny,manual,140.90,176.13,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/11f865ed75f02c1a94f1b3405b74bd889208c7193708bc9f0681b0372307b011.jpg?v=1789059422,5,"Personalized Checkered Flag Racing Area Rug, Non-Slip - Design 07",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-checkered-flag-racing-area-rug-non-slip-design-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/592f09767a1949654462dc0df6d482950dd50c6afa77299afb9dbc010d373b20.jpg?v=1789059422,6,"Personalized Checkered Flag Racing Area Rug, Non-Slip - Design 07",,,,,,,,,,,,,,,,,,,,,,,
personalized-checkered-flag-racing-area-rug-non-slip-design-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/907f642bdf0a15d06de6664bafa45bfae26c5e4a97f68faabf217ec21bc08f71.jpg?v=1789059422,7,"Personalized Checkered Flag Racing Area Rug, Non-Slip - Design 07",,,,,,,,,,,,,,,,,,,,,,,
personalized-racing-checkered-flag-area-rug-non-slip-design-06,"Personalized Racing Checkered Flag Area Rug, Non-Slip - Design 06","<p>This personalized racing area rug brings a dynamic, motorsports-themed accent to any room. Featuring a detailed checkered-flag pattern and a lifelike race track design, this rug can be customized with a name, adding a unique touch. It is designed to provide comfort and stability for various indoor and outdoor settings.</p><h3>Product Highlights</h3><ul>
<li>Features iconic checkered flag and race-track graphics.</li>
<li>Customizable with a personal name or word.</li>
<li>Soft yet durable polyester surface.</li>
<li>Non-slip rubber backing for confident grip.</li>
<li>Versatile for game rooms, patios, entry, or living spaces.</li>
<li>Layers beautifully over existing floor mats.</li>
</ul><h3>Specifications</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%"">
<tr>
<th align=""left"" width=""35%"">Attribute</th>
<th align=""left"">Value</th>
</tr>
<tr>
<td>Rug Form</td>
<td>Area Rug</td>
</tr>
<tr>
<td>Item Shape</td>
<td>Rectangular</td>
</tr>
<tr>
<td>Weave Type</td>
<td>Machine Made</td>
</tr>
<tr>
<td>Pile Height</td>
<td>Low Pile</td>
</tr>
<tr>
<td>Construction Type</td>
<td>Machine Made</td>
</tr>
<tr>
<td>Indoor/Outdoor Usage</td>
<td>Both</td>
</tr>
<tr>
<td>Room Type</td>
<td>Game Room, Garage, Kid's Space, Patio, Entry, Living Space</td>
</tr>
<tr>
<td>Water Resistance</td>
<td>Not Water Resistant</td>
</tr>
<tr>
<td>Pattern</td>
<td>Checkered</td>
</tr>
<tr>
<td>Style</td>
<td>Modern</td>
</tr>
<tr>
<td>Number of Pieces</td>
<td>1</td>
</tr>
</table><h3>Material &amp; Care</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%"">
<tr>
<th align=""left"" width=""35%"">Item</th>
<th align=""left"">Detail</th>
</tr>
<tr>
<td>Material Type</td>
<td>Sponge - Memory Foam</td>
</tr>
<tr>
<td>Backing Material</td>
<td>High-quality Epoxy</td>
</tr>
</table><h3>Where It Works</h3><p>This racing rug is suitable for game rooms, garages, kid's bedrooms, patios, entryways, or living spaces. It serves as a bold statement piece for motorsport-themed decor or simply to add a touch of excitement.</p>",CHILLGEN,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Crafting Patterns & Molds > Sewing Patterns > Home Decor Sewing Patterns,Rug,"amazon-parent-b0fjrpw98p, checkered-flag, customizable, home-decor, indoor-outdoor, modern, race, rectangular, rug",false,Select Size,XX-Small: 1x1.5ft - OUT OF STOCK,,,,,,,,AMZ-RUG-B0GSZPVTGM-1,0.0,,0,deny,manual,30.90,38.63,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/90852774f3c34b4c9d849c8b6dbd9c411e5be224f3602ebe00717d7c5ebbc690.jpg?v=1789059422,1,"Personalized Racing Checkered Flag Area Rug, Non-Slip - Design 06",false,,"Modern racing area rug with a custom name feature and non-slip backing, ideal for game rooms and garages.",3697,,,,,,,,,,,B0FJRPW98P,,,,,lb,,,draft
personalized-racing-checkered-flag-area-rug-non-slip-design-06,,,,,,,,,X-Small: 2x3ft,,,,,,,,AMZ-RUG-B0GSZPVTGM-2,0.0,,0,deny,manual,35.90,44.88,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b6643333d64b458d3b94d2bef45b7b4626acbf2800c277ba37a826f14423c7c2.jpg?v=1789059422,2,"Personalized Racing Checkered Flag Area Rug, Non-Slip - Design 06",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-racing-checkered-flag-area-rug-non-slip-design-06,,,,,,,,,Small: 3x5ft,,,,,,,,AMZ-RUG-B0GSZPVTGM-3,0.0,,0,deny,manual,70.90,88.63,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/088f6f25c3ba8f2e8bd705ba2248906c9cbf629174cf50c73899487d002f7283.jpg?v=1789059422,3,"Personalized Racing Checkered Flag Area Rug, Non-Slip - Design 06",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-racing-checkered-flag-area-rug-non-slip-design-06,,,,,,,,,Medium: 4x6ft,,,,,,,,AMZ-RUG-B0GSZPVTGM-4,0.0,,0,deny,manual,110.90,138.63,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a2253eb007c7258510f1c90f0f379687522664689fe144a73224db19670599c0.jpg?v=1789059422,4,"Personalized Racing Checkered Flag Area Rug, Non-Slip - Design 06",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-racing-checkered-flag-area-rug-non-slip-design-06,,,,,,,,,Large: 5x8ft,,,,,,,,AMZ-RUG-B0GSZPVTGM-5,0.0,,0,deny,manual,140.90,176.13,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6986dd8f18e2cac20359c0225c320952210dd53830e6c41c8acb7b6cab95f22c.jpg?v=1789059422,5,"Personalized Racing Checkered Flag Area Rug, Non-Slip - Design 06",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-racing-checkered-flag-area-rug-non-slip-design-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/710d9e0b872d68d31cdea537947aac9733ff9f1741597584505cf22107fa5b44.jpg?v=1789059422,6,"Personalized Racing Checkered Flag Area Rug, Non-Slip - Design 06",,,,,,,,,,,,,,,,,,,,,,,
personalized-racing-checkered-flag-area-rug-non-slip-design-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c23262a0456a5462ad521351ce4fbaef9b35c25ffba5e403e123d711e5864465.jpg?v=1789059422,7,"Personalized Racing Checkered Flag Area Rug, Non-Slip - Design 06",,,,,,,,,,,,,,,,,,,,,,,
personalized-black-checkered-flag-racing-name-area-rug-non-slip,"Personalized Black Checkered Flag Racing Name Area Rug, Non-Slip","<p>This personalized area rug features a dynamic racing design, complete with a checkered flag pattern and a realistic race track. It's designed to bring the excitement of motorsports into your home, making it a distinctive addition to any room. Ideal for enhancing themed spaces, this rug combines visual appeal with practical features for everyday use.</p>
<h3>Product Highlights</h3>
<ul>
<li>Features a custom name option with detailed racing and checkered flag graphics.</li>
<li>Vibrant motorsports design brings energy to game rooms, garages, or kids' spaces.</li>
<li>Soft yet durable polyester surface ensures comfort underfoot.</li>
<li>Non-slip rubber backing provides confident grip in high-traffic areas.</li>
<li>Versatile decor suitable for game rooms, patios, entries, or living spaces.</li>
</ul>
<h3>Specifications</h3>
<table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%"">
<tr>
<th align=""left"" width=""35%"">Attribute</th>
<th align=""left"">Value</th>
</tr>
<tr>
<td>Rug Form</td>
<td>Area Rug</td>
</tr>
<tr>
<td>Item Shape</td>
<td>Rectangular</td>
</tr>
<tr>
<td>Weave Type</td>
<td>Machine Made</td>
</tr>
<tr>
<td>Pile Height</td>
<td>Low Pile</td>
</tr>
<tr>
<td>Construction Type</td>
<td>Machine Made</td>
</tr>
<tr>
<td>Indoor/Outdoor Usage</td>
<td>Both</td>
</tr>
<tr>
<td>Room Type</td>
<td>Game Room, Garage, Kid's Space, Patio, Entry, Living Space</td>
</tr>
<tr>
<td>Pattern</td>
<td>Checkered</td>
</tr>
<tr>
<td>Theme</td>
<td>Racing, Motorsports</td>
</tr>
<tr>
<td>Style</td>
<td>Modern</td>
</tr>
<tr>
<td>Number of Pieces</td>
<td>1</td>
</tr>
</table>
<h3>Material &amp; Care</h3>
<table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%"">
<tr>
<th align=""left"" width=""35%"">Item</th>
<th align=""left"">Detail</th>
</tr>
<tr>
<td>Material Type</td>
<td>Sponge - Memory Foam</td>
</tr>
<tr>
<td>Backing Material</td>
<td>High-quality Epoxy, Non-slip Rubber</td>
</tr>
</table>
<h3>Where It Works</h3>
<p>This racing-themed area rug is perfect for adding a touch of excitement to game rooms, garages, or any kid's space. Its durable and versatile design also makes it suitable for patios, entryways, or living rooms, complementing various home decor styles.</p>",CHILLGEN,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Crafting Patterns & Molds > Sewing Patterns > Home Decor Sewing Patterns,Rug,"amazon-parent-b0fjrpw98p, checkered, home-decor, modern, personalized, racing, rectangular, rug, sports",false,Select Size,XX-Small: 1x1.5ft - OUT OF STOCK,,,,,,,,AMZ-RUG-B0FJRQXZ17-1,0.0,,0,deny,manual,30.90,38.63,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/50c9280ce69c42e8fa3a0c8b45dd54e6ecd5bc4cc99bc73c26744b52e93fa897.jpg?v=1789059469,1,"Personalized Racing Area Rug with Name – Custom Checkered Flag Sport Rug for Game Room, Garage, Living Room, Patio – Non-Slip Race Car Track Mat (Racing Rug 02)",false,,"This modern racing area rug features a non-slip rubber backing, perfect for game rooms and high-traffic areas.",3697,,,,,,,,,,,B0FJRPW98P,,,,,lb,,,draft
personalized-black-checkered-flag-racing-name-area-rug-non-slip,,,,,,,,,X-Small: 2x3ft,,,,,,,,AMZ-RUG-B0FJRQXZ17-2,0.0,,0,deny,manual,35.90,44.88,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e1584383a211cc5401cc303512897d743296c3118f001cf16db0c9c4bb0f2922.jpg?v=1789059469,2,"Personalized Racing Area Rug with Name – Custom Checkered Flag Sport Rug for Game Room, Garage, Living Room, Patio – Non-Slip Race Car Track Mat (Racing Rug 02)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-black-checkered-flag-racing-name-area-rug-non-slip,,,,,,,,,Small: 3x5ft,,,,,,,,AMZ-RUG-B0FJRQXZ17-3,0.0,,0,deny,manual,70.90,88.63,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e7b9fd7b7e32045a6c4995ee54eb949aac01e5636cc8243de0f311672ced53f9.jpg?v=1789059469,3,"Personalized Racing Area Rug with Name – Custom Checkered Flag Sport Rug for Game Room, Garage, Living Room, Patio – Non-Slip Race Car Track Mat (Racing Rug 02)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-black-checkered-flag-racing-name-area-rug-non-slip,,,,,,,,,Medium: 4x6ft,,,,,,,,AMZ-RUG-B0FJRQXZ17-4,0.0,,0,deny,manual,110.90,138.63,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/dc3805bfcc160220eba7691222295cb32d8d082abafdf98f77be4337f411fedb.jpg?v=1789059470,4,"Personalized Racing Area Rug with Name – Custom Checkered Flag Sport Rug for Game Room, Garage, Living Room, Patio – Non-Slip Race Car Track Mat (Racing Rug 02)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-black-checkered-flag-racing-name-area-rug-non-slip,,,,,,,,,Large: 5x8ft,,,,,,,,AMZ-RUG-B0FJRQXZ17-5,0.0,,0,deny,manual,140.90,176.13,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7b353c43141f7c6023d2d923b06f27f186fcbe60acf9616a9d4015b3e0bdda09.jpg?v=1789059469,5,"Personalized Racing Area Rug with Name – Custom Checkered Flag Sport Rug for Game Room, Garage, Living Room, Patio – Non-Slip Race Car Track Mat (Racing Rug 02)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-black-checkered-flag-racing-name-area-rug-non-slip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3159a4d1582c1a7839f824b7441d8736a9d9711bd61446ea4aaa854cd1ec3d10.jpg?v=1789059469,6,"Personalized Racing Area Rug with Name – Custom Checkered Flag Sport Rug for Game Room, Garage, Living Room, Patio – Non-Slip Race Car Track Mat (Racing Rug 02)",,,,,,,,,,,,,,,,,,,,,,,
personalized-checkered-flag-race-track-area-rug-non-slip-design-01,"Personalized Checkered Flag Race Track Area Rug, Non-Slip - Design 01","<p>Rev up your living space with this personalized racing area rug, featuring a vibrant checkered flag pattern and a detailed race track design. It allows for a custom name, adding a unique touch for racing enthusiasts. Crafted for both comfort and stability, this rug is an ideal statement piece for any game room, garage, or child's bedroom.</p><h3>Product Highlights</h3><ul>
<li>Features iconic checkered flag and race-track graphics for an exciting motorsports design.</li>
<li>Allows for personalization with a custom name or word.</li>
<li>Soft yet durable polyester surface with non-slip rubber backing for safety and comfort.</li>
<li>Versatile for game rooms, patios, entries, or living spaces.</li>
<li>Ideal gift for racing fans, kids, dads, gamers, or auto enthusiasts.</li>
</ul><h3>Specifications</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%"">
<tr>
<th align=""left"" width=""35%"">Attribute</th>
<th align=""left"">Value</th>
</tr>
<tr>
<td>Rug Form Type</td>
<td>Area Rug</td>
</tr>
<tr>
<td>Item Shape</td>
<td>Rectangular</td>
</tr>
<tr>
<td>Weave Type</td>
<td>Machine Made</td>
</tr>
<tr>
<td>Pile Height</td>
<td>Low Pile</td>
</tr>
<tr>
<td>Construction Type</td>
<td>Machine Made</td>
</tr>
<tr>
<td>Indoor Outdoor Usage</td>
<td>Both</td>
</tr>
<tr>
<td>Pattern</td>
<td>Checkered</td>
</tr>
<tr>
<td>Style Name</td>
<td>Modern</td>
</tr>
<tr>
<td>Number of Pieces</td>
<td>1</td>
</tr>
<tr>
<td>Text Inputs</td>
<td>2 text inputs</td>
</tr>
</table><h3>Material &amp; Care</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%"">
<tr>
<th align=""left"" width=""35%"">Item</th>
<th align=""left"">Detail</th>
</tr>
<tr>
<td>Material Type</td>
<td>Sponge - Memory Foam</td>
</tr>
<tr>
<td>Back Material Type</td>
<td>High-quality Epoxy</td>
</tr>
</table><h3>Where It Works</h3><p>This racing area rug is perfect for transforming game rooms, garages, or kid's spaces into an exciting motorsport-themed environment. Its versatile design also makes it suitable for patios, entryways, or living spaces, adding a bold statement wherever it's placed.</p>",CHILLGEN,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Crafting Patterns & Molds > Sewing Patterns > Home Decor Sewing Patterns,Rug,"amazon-parent-b0fjrpw98p, checkered-flag, game-room, home-decor, modern, personalized, race-track, racing-rug, rug",false,Select Size,XX-Small: 1x1.5ft - OUT OF STOCK,,,,,,,,AMZ-RUG-B0FJRPW98P-1,0.0,,0,deny,manual,30.90,38.63,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3a14294ee159cfdd72a0767f4f7cf38cfaf81b56f12934d3e26d04fc8ed61041.jpg?v=1789059473,1,"Personalized Checkered Flag Race Track Area Rug, Non-Slip",false,,"Modern racing rug with personalized checkered flag design and non-slip backing, suitable for game rooms and garages.",3697,,,,,,,,,,,B0FJRPW98P,,,,,lb,,,draft
personalized-checkered-flag-race-track-area-rug-non-slip-design-01,,,,,,,,,X-Small: 2x3ft,,,,,,,,AMZ-RUG-B0FJRPW98P-2,0.0,,0,deny,manual,35.90,44.88,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d32c03d22f4b4b4001284702e66e09d90f273319a6add47c3b2d4418c5f38306.jpg?v=1789059473,2,"Personalized Checkered Flag Race Track Area Rug, Non-Slip",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-checkered-flag-race-track-area-rug-non-slip-design-01,,,,,,,,,Small: 3x5ft,,,,,,,,AMZ-RUG-B0FJRPW98P-3,0.0,,0,deny,manual,70.90,88.63,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cbe34b947c7e39d581b08125b3f489cea46f9a29ad3aefa579061ee03296edc8.jpg?v=1789059473,3,"Personalized Checkered Flag Race Track Area Rug, Non-Slip",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-checkered-flag-race-track-area-rug-non-slip-design-01,,,,,,,,,Medium: 4x6ft,,,,,,,,AMZ-RUG-B0FJRPW98P-4,0.0,,0,deny,manual,110.90,138.63,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e38485c02f8e8d01c1d8cb2041e377c828d14adfd9178ff0435dbb3d13e69dc3.jpg?v=1789059473,4,"Personalized Checkered Flag Race Track Area Rug, Non-Slip",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-checkered-flag-race-track-area-rug-non-slip-design-01,,,,,,,,,Large: 5x8ft,,,,,,,,AMZ-RUG-B0FJRPW98P-5,0.0,,0,deny,manual,140.90,176.13,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/43aefe41fda1236df37265a088a9bb5f59983c0809be567b48a40b7b2abb9665.jpg?v=1789059472,5,"Personalized Checkered Flag Race Track Area Rug, Non-Slip",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-checkered-flag-race-track-area-rug-non-slip-design-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1b23526cb5475ab8516e494e26e18ce699d2a8677e16d0c6b2ed70325c3ffbed.jpg?v=1789059473,6,"Personalized Checkered Flag Race Track Area Rug, Non-Slip",,,,,,,,,,,,,,,,,,,,,,,
personalized-checkered-flag-race-car-area-rug-non-slip-racing-rug,"Personalized Checkered Flag Race Car Area Rug, Non-Slip - Racing Rug","<p>This personalized area rug brings the excitement of the racetrack to any space with its vibrant design. Featuring a detailed checkered flag pattern and a lifelike race track, this rug can be customized with a name or word for a personal touch. It is designed to add energy and action, perfect for fans of motorsports.</p><h3>Product Highlights</h3><ul>
<li>Customizable with a personal name or word for a unique touch.</li>
<li>Features an exciting checkered flag and race track design.</li>
<li>Soft yet durable polyester surface provides comfort.</li>
<li>Non-slip rubber backing offers confident grip and stability.</li>
<li>Versatile for various spaces and can layer over existing floor mats.</li>
</ul><h3>Specifications</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%"">
<tr>
<th align=""left"" width=""35%"">Attribute</th>
<th align=""left"">Value</th>
</tr>
<tr>
<td>Rug Form</td>
<td>Area Rug</td>
</tr>
<tr>
<td>Item Shape</td>
<td>Rectangular</td>
</tr>
<tr>
<td>Weave Type</td>
<td>Machine Made</td>
</tr>
<tr>
<td>Pile Height</td>
<td>Low Pile</td>
</tr>
<tr>
<td>Construction Type</td>
<td>Machine Made</td>
</tr>
<tr>
<td>Indoor/Outdoor Usage</td>
<td>Both</td>
</tr>
<tr>
<td>Room Type</td>
<td>Game Room, Garage, Kid’s Space, Patio, Entry, Living Space</td>
</tr>
<tr>
<td>Pattern</td>
<td>Checkered</td>
</tr>
<tr>
<td>Theme</td>
<td>Motorsports, Race Car</td>
</tr>
<tr>
<td>Style</td>
<td>Modern</td>
</tr>
<tr>
<td>Number of Pieces</td>
<td>1</td>
</tr>
</table><h3>Material &amp; Care</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%"">
<tr>
<th align=""left"" width=""35%"">Item</th>
<th align=""left"">Detail</th>
</tr>
<tr>
<td>Material Type</td>
<td>Sponge - Memory Foam</td>
</tr>
<tr>
<td>Backing Material</td>
<td>High-quality Epoxy</td>
</tr>
</table><h3>Where It Works</h3><p>This rug is suitable for game rooms, garages, kid’s spaces, patios, entryways, or living areas. Its durable construction makes it ideal for high-traffic zones and both indoor and outdoor settings.</p>",CHILLGEN,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Crafting Patterns & Molds > Sewing Patterns > Home Decor Sewing Patterns,Rug,"amazon-parent-b0fjrpw98p, checkered rug, custom rug, game room, home-decor, modern rug, race rug, rectangular, rug",false,Select Size,XX-Small: 1x1.5ft - OUT OF STOCK,,,,,,,,AMZ-RUG-B0GSZL444X-1,0.0,,0,deny,manual,30.90,38.63,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/13c9fb3626b0356d8594b439f4304bf2fc2da80ece9f09b0c7594ba97415ef3f.jpg?v=1789059477,1,"Personalized Checkered Flag Race Car Area Rug, Non-Slip",false,,"Modern racing area rug with non-slip backing, perfect for game rooms, garages, or kids' spaces.",3697,,,,,,,,,,,B0FJRPW98P,,,,,lb,,,draft
personalized-checkered-flag-race-car-area-rug-non-slip-racing-rug,,,,,,,,,X-Small: 2x3ft,,,,,,,,AMZ-RUG-B0GSZL444X-2,0.0,,0,deny,manual,35.90,44.88,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2f7c903b58b417c9e052dc88607d0a7eba20352d20bce8c023881fa62c154cd9.jpg?v=1789059477,2,"Personalized Checkered Flag Race Car Area Rug, Non-Slip",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-checkered-flag-race-car-area-rug-non-slip-racing-rug,,,,,,,,,Small: 3x5ft,,,,,,,,AMZ-RUG-B0GSZL444X-3,0.0,,0,deny,manual,70.90,88.63,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fb052f58fdbb3cb7b99e24ae27e93d1ba6fe6100dd5dc83e56d61e3db5f75793.jpg?v=1789059477,3,"Personalized Checkered Flag Race Car Area Rug, Non-Slip",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-checkered-flag-race-car-area-rug-non-slip-racing-rug,,,,,,,,,Medium: 4x6ft,,,,,,,,AMZ-RUG-B0GSZL444X-4,0.0,,0,deny,manual,110.90,138.63,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/57c00118f1a90bc4eec5393d35c69c8f71865819fe538cc531175c0d975cf9dd.jpg?v=1789059477,4,"Personalized Checkered Flag Race Car Area Rug, Non-Slip",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-checkered-flag-race-car-area-rug-non-slip-racing-rug,,,,,,,,,Large: 5x8ft,,,,,,,,AMZ-RUG-B0GSZL444X-5,0.0,,0,deny,manual,140.90,176.13,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cbfb8f2ca542ec8f3d3b2bde441bb389ef25ba668e3ea33da4ddaf85f8af52ba.jpg?v=1789059477,5,"Personalized Checkered Flag Race Car Area Rug, Non-Slip",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-checkered-flag-race-car-area-rug-non-slip-racing-rug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a0951b27d05df08099375376cec4e58dd36030165ac7a0789383bd7ba394b3e9.jpg?v=1789059477,6,"Personalized Checkered Flag Race Car Area Rug, Non-Slip",,,,,,,,,,,,,,,,,,,,,,,
personalized-checkered-flag-race-car-area-rug-non-slip-racing-rug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e5b8b4c3f14efe02c94dcb807a58efcac4fac869d063b29bc8e6c38ffca9f9e8.jpg?v=1789059477,7,"Personalized Checkered Flag Race Car Area Rug, Non-Slip",,,,,,,,,,,,,,,,,,,,,,,
