evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B033-321,chillgen.com,personalized-soccer-area-rug-trophy-football-868088cbf4-868088cbf4,15913452044657,80879331836273,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5f7d834215ddd1b85b20777431715837e303505816145880399bf5285cb0abb3.jpg?v=1784384224,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:14:05+07:00,Game Of Champions soccer rug in living room,,Game Of Champions soccer rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B033/personalized-soccer-area-rug-trophy-football-868088cbf4-868088cbf4__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B033-329,chillgen.com,personalized-dog-welcome-doormat-front-door-entryway-d819eb0e7c,15913476424049,80879524643185,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1d51eedd359cc6002a51979dd9630a7aebabe0ec7d24fbd1dde6323d18f7a364.jpg?v=1784375118,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:14:05+07:00,single pet welcome mat flat view,,single pet welcome mat flat view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B033/personalized-dog-welcome-doormat-front-door-entryway-d819eb0e7c__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B033-329,chillgen.com,personalized-dog-welcome-doormat-front-door-entryway-d819eb0e7c,15913476424049,80879524708721,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f2235cff26af4a3c37bc6fb0bb3fae50a7223a993fb5cdd463a5605492af384b.jpg?v=1784375118,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:14:05+07:00,non-skid backing detail for dog mat,,non-skid backing detail for dog mat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B033/personalized-dog-welcome-doormat-front-door-entryway-d819eb0e7c__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B033-329,chillgen.com,personalized-dog-welcome-doormat-front-door-entryway-d819eb0e7c,15913476424049,80879524741489,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b91fca52f18306108ab40a3636c1b64910c7cb72e39e2583ffd1239b3c6af67b.jpg?v=1784375123,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:14:05+07:00,Loki's House mat at front door,,Loki's House mat at front door,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B033/personalized-dog-welcome-doormat-front-door-entryway-d819eb0e7c__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B033-329,chillgen.com,personalized-dog-welcome-doormat-front-door-entryway-d819eb0e7c,15913476424049,80879524774257,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5779e7ae7f87678ca4f4ceeeee3eacaa55d841047c36346ba606a455faa6b7e1.jpg?v=1784375123,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:14:05+07:00,dog house mat on wood floor,,dog house mat on wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B033/personalized-dog-welcome-doormat-front-door-entryway-d819eb0e7c__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B033-329,chillgen.com,personalized-dog-welcome-doormat-front-door-entryway-d819eb0e7c,15913476424049,80879524807025,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/49b6f2831ae9c692b1b981546f17d025df1d457c6478db572a9c68e4c5b798dd.jpg?v=1784375129,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:14:05+07:00,Loki's House mat by white door,,Loki's House mat by white door,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B033/personalized-dog-welcome-doormat-front-door-entryway-d819eb0e7c__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B033-329,chillgen.com,personalized-dog-welcome-doormat-front-door-entryway-d819eb0e7c,15913476424049,80879524839793,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/73f3cdf7612e42d00d514ecd7c259bd370d1bffd7892ccc4e4f47470d19fc46d.jpg?v=1784375129,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:14:05+07:00,single dog welcome mat beside bed,,single dog welcome mat beside bed,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B033/personalized-dog-welcome-doormat-front-door-entryway-d819eb0e7c__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B033-330,chillgen.com,personalized-dog-welcome-doormat-front-door-entryway-e2ef212662-e2ef212662,15913476292977,80879523430769,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5ec8ec539a475ee5a3926cf0724d6e662336b0bdfaca65a79381a23fdb0dd008.jpg?v=1784375134,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:14:05+07:00,four pet welcome home mat held by person,,four pet welcome home mat held by person,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B033/personalized-dog-welcome-doormat-front-door-entryway-e2ef212662-e2ef212662__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B033-330,chillgen.com,personalized-dog-welcome-doormat-front-door-entryway-e2ef212662-e2ef212662,15913476292977,80879523594609,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f972658b9b506c5597fe47b6fc354f742430338ea4b650937325cc5c87eb9bbc.jpg?v=1784375134,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:14:05+07:00,multi pet mat by white door,,multi pet mat by white door,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B033/personalized-dog-welcome-doormat-front-door-entryway-e2ef212662-e2ef212662__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B033-330,chillgen.com,personalized-dog-welcome-doormat-front-door-entryway-e2ef212662-e2ef212662,15913476292977,80879523398001,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/053ea3719761e19a1cf197f62a9ab6ab442c39e397d6fe49a345eb60a6141e2a.jpg?v=1784375139,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:14:05+07:00,four pet welcome mat variant panel,,four pet welcome mat variant panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B033/personalized-dog-welcome-doormat-front-door-entryway-e2ef212662-e2ef212662__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B033-330,chillgen.com,personalized-dog-welcome-doormat-front-door-entryway-e2ef212662-e2ef212662,15913476292977,80879523463537,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/625710be119016c96f1ac4db54bc4c987ffae40463d9c5f25b2fc3a182e87891.jpg?v=1784375140,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:14:05+07:00,funny pet welcome mat with dog,,funny pet welcome mat with dog,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B033/personalized-dog-welcome-doormat-front-door-entryway-e2ef212662-e2ef212662__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B033-330,chillgen.com,personalized-dog-welcome-doormat-front-door-entryway-e2ef212662-e2ef212662,15913476292977,80879523496305,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4252042ea4c23600c945a700177b8ec9947dff345e39395432546803f7a78bb1.jpg?v=1784375145,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:14:05+07:00,four pet mat on wood floor,,four pet mat on wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B033/personalized-dog-welcome-doormat-front-door-entryway-e2ef212662-e2ef212662__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B033-330,chillgen.com,personalized-dog-welcome-doormat-front-door-entryway-e2ef212662-e2ef212662,15913476292977,80879523529073,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9d243ef43d967d96a6457d3a96b45d11f21e1b61d8dbfd4b30c6f3c393d729e2.jpg?v=1784375146,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:14:05+07:00,non-skid backing detail for multi pet mat,,non-skid backing detail for multi pet mat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B033/personalized-dog-welcome-doormat-front-door-entryway-e2ef212662-e2ef212662__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B033-330,chillgen.com,personalized-dog-welcome-doormat-front-door-entryway-e2ef212662-e2ef212662,15913476292977,80879523561841,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ddc7dc97511784a77a75314fa3d7bd931d7fca657eb8238aa0c381cd9ae5836e.jpg?v=1784375150,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:14:05+07:00,four pet welcome mat beside bed,,four pet welcome mat beside bed,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B033/personalized-dog-welcome-doormat-front-door-entryway-e2ef212662-e2ef212662__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
