evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B039-381,chillgen.com,custom-composition-notebook-classroom-kids-rug-4e7e4d40cf-4e7e4d40cf,15913201893745,80877092503921,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0d895a608a080f28444fa8d29323033abe8446c0658feee47c8f51c1b1578653.jpg?v=1784370278,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,black emotion classroom rug in living room,,black emotion classroom rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-kids-rug-4e7e4d40cf-4e7e4d40cf__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-389,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-8106743a5b,15913204253041,80877117931889,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/86899bfe7e2ec666df8f163bbd9bc27fb7adbb75c74f18d0094c0551fbdb15e3.jpg?v=1784370125,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,teacher reading with children on science rug,,teacher reading with children on science rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-8106743a5b__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-389,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-8106743a5b,15913204253041,80877117964657,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/49973979a63db69d13a1b663019a426a159009459114c7f8d56e9599d96b13f1.jpg?v=1784370126,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,children sitting on classroom rug,,children sitting on classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-8106743a5b__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-389,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-8106743a5b,15913204253041,80877117997425,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/882782574f27ddeebdf7f327b1fc26ab335439621075926629873202cd355edb.jpg?v=1784370130,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,science notebook rug feature panel,,science notebook rug feature panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-8106743a5b__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-389,chillgen.com,custom-composition-notebook-classroom-rug-for-kids-8106743a5b,15913204253041,80877118030193,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/60743e4e67027c3994dcb276e19b9f776a6b719642c4fe6cf3e6d63ba545ecdc.jpg?v=1784370132,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,science classroom rug in playroom,,science classroom rug in playroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-for-kids-8106743a5b__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-390,chillgen.com,custom-composition-notebook-classroom-rug-7445b86039-7445b86039,15913204384113,80877120029041,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f9b35be7ee1e7a24ee73f78836325bf62da2db76f250b078db78f39ba603c693.jpg?v=1784370098,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,white doodle teacher name rug flat view,,white doodle teacher name rug flat view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-7445b86039-7445b86039__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-390,chillgen.com,custom-composition-notebook-classroom-rug-7445b86039-7445b86039,15913204384113,80877120061809,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b4bc2831c9ed607c74ae859db53cba65714838e057bea9b12b259ed4f7e66a48.jpg?v=1784370100,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,Mrs Smith doodle rug on wood floor,,Mrs Smith doodle rug on wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-7445b86039-7445b86039__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-390,chillgen.com,custom-composition-notebook-classroom-rug-7445b86039-7445b86039,15913204384113,80877120094577,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/46c60b3e0fb050efa38df935e4c67b51a699e7e03c538ae053faf0d8fba9d51d.jpg?v=1784370103,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,teacher name rug in classroom,,teacher name rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-7445b86039-7445b86039__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-390,chillgen.com,custom-composition-notebook-classroom-rug-7445b86039-7445b86039,15913204384113,80877120127345,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/140c56882053ff6cb0d2da34d67e7baefbc17637a8ff01840ac814a7f6a85ced.jpg?v=1784370105,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,white teacher rug in playroom,,white teacher rug in playroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-7445b86039-7445b86039__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-390,chillgen.com,custom-composition-notebook-classroom-rug-7445b86039-7445b86039,15913204384113,80877120160113,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9544ba8ba2b904f8cbfbbf8a43dad91449c9ae5f13c7a5496820eec6f9eedb10.jpg?v=1784370109,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,teacher reading with children on doodle rug,,teacher reading with children on doodle rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-7445b86039-7445b86039__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-390,chillgen.com,custom-composition-notebook-classroom-rug-7445b86039-7445b86039,15913204384113,80877120192881,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d8b0f6367ed7a96667527b8177d04f6178bc3071ba3cfffc357cfd01926c256a.jpg?v=1784370110,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,children sitting on teacher name rug,,children sitting on teacher name rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-7445b86039-7445b86039__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B039-390,chillgen.com,custom-composition-notebook-classroom-rug-7445b86039-7445b86039,15913204384113,80877120225649,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6ff3b6ed6b7ee565055d1ba5d1179f910fd517ff2a53c9b13b9b81ff5c9c5433.jpg?v=1784370114,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:40:46+07:00,white doodle rug feature panel,,white doodle rug feature panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B039/custom-composition-notebook-classroom-rug-7445b86039-7445b86039__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
