evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B017-161,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-106,15969451311473,81245785948529,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a378bb417b13c2b23b4e65954b854673670d3e238635bf6c34f89d8c41afe0df.jpg?v=1786656191,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,cream red Orthodox cross rug overhead view,,cream red Orthodox cross rug overhead view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-orthodox-christian-area-rug-custom-eastern-design-106__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-168,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2225,15969459634545,81245851353457,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/dfef1c585829785d9bb9cc4810eb66111fef8471bdbfda55244f6ae21fcf092c.jpg?v=1786657949,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,teacher name flower rug product image,,teacher name flower rug product image,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2225__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-168,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2225,15969459634545,81245851386225,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0cbaa819c50f9e9e97612fd827af0ea3ebd139517b1e7b5e5b475a6d52477eb9.jpg?v=1786657949,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,classroom activity use cases for flower rug,,classroom activity use cases for flower rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2225__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-168,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2225,15969459634545,81245851418993,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/48b91c93a18c0ae38e8235ac0a3b75209724d9dd0a01cccb4673b94f82efd02a.jpg?v=1786657949,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,flower classroom rug near learning shelves,,flower classroom rug near learning shelves,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2225__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-168,chillgen.com,personalized-composition-notebook-classroom-shaped-rugs-design-2225,15969459634545,81245851451761,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7feb956f5568d5d7ac053c2e384300bf3b584793b928ab0de5b894d3c2345e63.jpg?v=1786657949,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,machine washable visual for classroom rug,,machine washable visual for classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-composition-notebook-classroom-shaped-rugs-design-2225__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-169,chillgen.com,personalized-family-couple-doormat-custom-couple-husband-design-05,15969448165745,81245759865201,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3508cb32d87b2bab42f2e620efc1dcc0b5f468a0449b5544d9632c34562e50d6.jpg?v=1786654945,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,funny personalized couple doormat product image,,funny personalized couple doormat product image,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-family-couple-doormat-custom-couple-husband-design-05__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-169,chillgen.com,personalized-family-couple-doormat-custom-couple-husband-design-05,15969448165745,81245759897969,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/791731b079d7a3f12324d2f8b92995ec00f4915fa92584d96d2244743b88fdff.jpg?v=1786654945,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,couple holding custom proposal joke doormat,,couple holding custom proposal joke doormat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-family-couple-doormat-custom-couple-husband-design-05__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-169,chillgen.com,personalized-family-couple-doormat-custom-couple-husband-design-05,15969448165745,81245759930737,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d794d670fa22ff705d638060b760078c65b52f782c2a53afa095185f800996ad.jpg?v=1786654945,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,personalized couple mat near bathroom entry,,personalized couple mat near bathroom entry,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-family-couple-doormat-custom-couple-husband-design-05__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-169,chillgen.com,personalized-family-couple-doormat-custom-couple-husband-design-05,15969448165745,81245759963505,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7fa3c3f1c12076febe7240c121c2ed64d71ddddc4248975158ef29f6803ea81e.jpg?v=1786654946,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,size guide for custom couple doormat,,size guide for custom couple doormat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-family-couple-doormat-custom-couple-husband-design-05__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-169,chillgen.com,personalized-family-couple-doormat-custom-couple-husband-design-05,15969448165745,81245759996273,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5f6fceb9b74d227f776070fdc8b8aa386d403d4f679e3203634a4d346fdca399.jpg?v=1786654946,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,couple doormat at front door with dog,,couple doormat at front door with dog,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-family-couple-doormat-custom-couple-husband-design-05__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-169,chillgen.com,personalized-family-couple-doormat-custom-couple-husband-design-05,15969448165745,81245760029041,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/da03e1138b392496ac3aa9063a4c1a7cad111e01013c205452a76c718c852d12.jpg?v=1786654945,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,multi-room use cases for personalized doormat,,multi-room use cases for personalized doormat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-family-couple-doormat-custom-couple-husband-design-05__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-169,chillgen.com,personalized-family-couple-doormat-custom-couple-husband-design-05,15969448165745,81245760061809,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5feb9a4f68767c2a9666fea45a9bf34d14a3ab9d6c5def77aa3474f2a89f4f79.jpg?v=1786654945,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,non-slip rubber backing detail for couple mat,,non-slip rubber backing detail for couple mat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-family-couple-doormat-custom-couple-husband-design-05__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-170,chillgen.com,personalized-family-couple-doormat-custom-couple-husband-design-03,15969443709297,81245711827313,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/44d45c1ac45db8bb39447baa9f27eb77683bf9374d8742a7da66ab41155525fd.jpg?v=1786654030,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,home sweet home personalized couple doormat,,home sweet home personalized couple doormat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-family-couple-doormat-custom-couple-husband-design-03__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-170,chillgen.com,personalized-family-couple-doormat-custom-couple-husband-design-03,15969443709297,81245711860081,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/22937f0012f550ff5ef18519c426b20d2e19ead7e65f16b499502bb75b2da909.jpg?v=1786654030,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,custom couple mat at entryway,,custom couple mat at entryway,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-family-couple-doormat-custom-couple-husband-design-03__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-170,chillgen.com,personalized-family-couple-doormat-custom-couple-husband-design-03,15969443709297,81245711892849,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a947999c4eb374edfbab35fb51462ae4b4d00b3e185ac970f8fc885a06303d42.jpg?v=1786654030,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,size guide for personalized couple doormat,,size guide for personalized couple doormat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-family-couple-doormat-custom-couple-husband-design-03__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-170,chillgen.com,personalized-family-couple-doormat-custom-couple-husband-design-03,15969443709297,81245711925617,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a10552b105f82342f5153aa2498e93eb169f21d02d4b3a1f11b1b367b386c9ee.jpg?v=1786654030,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,couple doormat at front door with dog,,couple doormat at front door with dog,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-family-couple-doormat-custom-couple-husband-design-03__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-170,chillgen.com,personalized-family-couple-doormat-custom-couple-husband-design-03,15969443709297,81245711958385,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ba49f1ac081ed9f65003a3778b1ec2a2b303e806a1e0f30ed8fab1e19bfb276e.jpg?v=1786654030,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,couple holding home sweet home doormat,,couple holding home sweet home doormat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-family-couple-doormat-custom-couple-husband-design-03__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-170,chillgen.com,personalized-family-couple-doormat-custom-couple-husband-design-03,15969443709297,81245711991153,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4fdfac8320366e9d65fa04167f711e07986e5c16811ed23e9b860d77c857f2a5.jpg?v=1786654030,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,multi-room use cases for custom doormat,,multi-room use cases for custom doormat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-family-couple-doormat-custom-couple-husband-design-03__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B017-170,chillgen.com,personalized-family-couple-doormat-custom-couple-husband-design-03,15969443709297,81245712023921,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/76890e8022c5f65a97901de46f93b897e9f3388b9f7f0b9698d01c5e8100514b.jpg?v=1786654030,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:02:47+07:00,non-skid rubber backing detail for couple mat,,non-skid rubber backing detail for couple mat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B017/personalized-family-couple-doormat-custom-couple-husband-design-03__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
