evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B043-421,chillgen.com,custom-reading-corner-welcome-mat-classroom-library-9e72982546-9e72982546,15913270772081,80877872087409,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/093cf525cc09f393b570741500336c8731f0c77c92dcd42595bd69ce2cc09f25.jpg?v=1784369536,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Black reading corner rug with rainbow open book in classroom library setting,,Black reading corner rug with rainbow open book in classroom library setting,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/custom-reading-corner-welcome-mat-classroom-library-9e72982546-9e72982546__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-428,chillgen.com,personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2,15913337749873,80878434517361,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1defe940227564c80d3b19379c993fabe1545aab3b40202143296c7c0576e9b4.jpg?v=1784361469,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Classroom mockup with coping tools rug near whiteboard,,Classroom mockup with coping tools rug near whiteboard,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-428,chillgen.com,personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2,15913337749873,80878434550129,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9037a971ff57aad5076d8ac9fb506686da509632a9b56be92092d17e2ed4e489.jpg?v=1784361474,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Home reading room mockup with coping tools area rug,,Home reading room mockup with coping tools area rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-428,chillgen.com,personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2,15913337749873,80878434582897,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b75d0f4d3e31669ea5a3c689124824be2ea3877c5c9676d36ab8bc06bb23e698.jpg?v=1784361480,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Children gathered around coping tools monster rug,,Children gathered around coping tools monster rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-428,chillgen.com,personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2,15913337749873,80878434615665,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d76b3f446ef6f0099a8de29ee4d11d41516332b2f01595ef8d2e09fa33e97777.jpg?v=1784361485,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Machine washable and vacuum cleaner graphic for coping tools rug,,Machine washable and vacuum cleaner graphic for coping tools rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-428,chillgen.com,personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2,15913337749873,80878434648433,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ca75913d32a428cb3b0cca26ff9b7426efe031768fcd76ddee7345cd73979737.jpg?v=1784361491,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Material details graphic showing non-slip backing and reinforced edges,,Material details graphic showing non-slip backing and reinforced edges,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-428,chillgen.com,personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2,15913337749873,80878446936433,GALLERY_PUBLIC_CDN,10,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7c04ef7b52d4cf966ed8ad1088e8dfec1912fdfc9b6fca337dda40d728390e4d_52dd9d19-be16-4850-9e08-103be1778e65.jpg?v=1784361497,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Repeated gallery image of coping tools rug in classroom corner,,Repeated gallery image of coping tools rug in classroom corner,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2__img_10.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-428,chillgen.com,personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2,15913337749873,80878446969201,GALLERY_PUBLIC_CDN,11,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ef33e7a9d5e34e49509dbaa1834ac5d410ee3da2c1fd2d337580ba63e5610d52_c3949676-254e-4adf-8220-cfb028fa8d10.jpg?v=1784361502,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Repeated size chart for coping tools classroom rug,,Repeated size chart for coping tools classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2__img_11.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-428,chillgen.com,personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2,15913337749873,80878447001969,GALLERY_PUBLIC_CDN,12,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/83c1c2b4c3302d07f7c121f77d5ba2a5a13d8940e80106c4f1a3bb78e13f4a4a_d37fc534-51ae-423a-9d92-8cd2161cff62.jpg?v=1784361508,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Repeated playroom mockup with monster coping tools rug,,Repeated playroom mockup with monster coping tools rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2__img_12.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-428,chillgen.com,personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2,15913337749873,80878447034737,GALLERY_PUBLIC_CDN,13,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4eb7b3c1ce2b51fe19901a3b87054c7c5f0fcb79dd889be8fc8094b8c0767150_59926014-849d-4ac8-ad80-8265bcf7aa6a.jpg?v=1784361513,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Repeated isolated coping tools rug with SEL prompts,,Repeated isolated coping tools rug with SEL prompts,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2__img_13.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-428,chillgen.com,personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2,15913337749873,80878447067505,GALLERY_PUBLIC_CDN,14,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1defe940227564c80d3b19379c993fabe1545aab3b40202143296c7c0576e9b4_a1f0fa9d-0ac0-4d3c-9a2d-b9bbdc99b7aa.jpg?v=1784361519,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Repeated classroom mockup with coping tools rug,,Repeated classroom mockup with coping tools rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2__img_14.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-428,chillgen.com,personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2,15913337749873,80878447100273,GALLERY_PUBLIC_CDN,15,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9037a971ff57aad5076d8ac9fb506686da509632a9b56be92092d17e2ed4e489_428c7d8c-2f88-4f6f-81f0-3c6a26fd8f34.jpg?v=1784361524,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Repeated home reading room mockup with coping tools rug,,Repeated home reading room mockup with coping tools rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2__img_15.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-428,chillgen.com,personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2,15913337749873,80878447133041,GALLERY_PUBLIC_CDN,16,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b75d0f4d3e31669ea5a3c689124824be2ea3877c5c9676d36ab8bc06bb23e698_67e2f64f-6a53-4590-a154-2439ae12f227.jpg?v=1784361530,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Repeated children gathered around coping tools rug,,Repeated children gathered around coping tools rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2__img_16.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-428,chillgen.com,personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2,15913337749873,80878447165809,GALLERY_PUBLIC_CDN,17,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d76b3f446ef6f0099a8de29ee4d11d41516332b2f01595ef8d2e09fa33e97777_97ab0c16-f1b8-4c0a-a520-e59a01d56438.jpg?v=1784361535,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Repeated cleaning graphic for coping tools rug,,Repeated cleaning graphic for coping tools rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2__img_17.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-428,chillgen.com,personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2,15913337749873,80878447198577,GALLERY_PUBLIC_CDN,18,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ca75913d32a428cb3b0cca26ff9b7426efe031768fcd76ddee7345cd73979737_4633552e-6edd-4a89-86de-2c6af9b540de.jpg?v=1784361541,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Repeated material details graphic for coping tools rug,,Repeated material details graphic for coping tools rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/personalized-teachers-classroom-rules-area-rug-a85c01cff2-a85c01cff2__img_18.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-429,chillgen.com,custom-octopus-sea-monster-welcome-mat-273aa005c8,15913338175857,80878436745585,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e27764c87fb6203ccf70c86ee301e2b63709758c06b66e6542b0463f2b9fb5b8.jpg?v=1784376396,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Red blue sea monster octopus shaped rug on dark wood floor,,Red blue sea monster octopus shaped rug on dark wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/custom-octopus-sea-monster-welcome-mat-273aa005c8__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-429,chillgen.com,custom-octopus-sea-monster-welcome-mat-273aa005c8,15913338175857,80878436778353,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c2cf2baa437a937bee0a888a8a830e5675a9b695eb88cb4c5381b987a6956cec.jpg?v=1784376398,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Isolated custom octopus shaped rug with curled tentacles,,Isolated custom octopus shaped rug with curled tentacles,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/custom-octopus-sea-monster-welcome-mat-273aa005c8__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-429,chillgen.com,custom-octopus-sea-monster-welcome-mat-273aa005c8,15913338175857,80878436811121,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8e0f9f9ecac2b1d3cd5f81238713c4e725a356e213149ab55eb8ce6f6a97f1e5.jpg?v=1784376401,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Octopus shaped rug styled near leather chair,,Octopus shaped rug styled near leather chair,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/custom-octopus-sea-monster-welcome-mat-273aa005c8__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-429,chillgen.com,custom-octopus-sea-monster-welcome-mat-273aa005c8,15913338175857,80878436843889,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/49f95133e319e797a4b2f69211071ff8bc1918d2f2490ece53a1e619343f13ec.jpg?v=1784376403,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Custom shape area rug feature graphic with velvet and anti-slip callouts,,Custom shape area rug feature graphic with velvet and anti-slip callouts,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/custom-octopus-sea-monster-welcome-mat-273aa005c8__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-429,chillgen.com,custom-octopus-sea-monster-welcome-mat-273aa005c8,15913338175857,80878436876657,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/92ea893e8e12a6a829b7f2be7913294f631eacb9302fe05806bdf6d55a38de23.jpg?v=1784376407,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Red blue octopus shaped rug in bright living room,,Red blue octopus shaped rug in bright living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/custom-octopus-sea-monster-welcome-mat-273aa005c8__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-429,chillgen.com,custom-octopus-sea-monster-welcome-mat-273aa005c8,15913338175857,80878436909425,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/97e433094898ae10d6c57a5c010f7e83c28997f4d02867c8263b79e8fda8e37a.jpg?v=1784376410,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Layer construction graphic for octopus shaped rug,,Layer construction graphic for octopus shaped rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/custom-octopus-sea-monster-welcome-mat-273aa005c8__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-429,chillgen.com,custom-octopus-sea-monster-welcome-mat-273aa005c8,15913338175857,80878436942193,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1838a448438ffda5a396c9f58bdd7df4e0ee7ebc44555cfec92f91c9b4985825.jpg?v=1784376412,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Size chart for red blue sea monster octopus rug,,Size chart for red blue sea monster octopus rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/custom-octopus-sea-monster-welcome-mat-273aa005c8__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-430,chillgen.com,custom-octopus-shaped-area-rug-personalized-sea-monster-tentacle-724ae62b5b,15913338634609,80878439432561,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/844418169e9a567b701ca5aa418cb5119bde125ceed3b1c7e40e309ef33abba4.jpg?v=1784376377,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Cream skull octopus tentacle rug on dark wood floor,,Cream skull octopus tentacle rug on dark wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/custom-octopus-shaped-area-rug-personalized-sea-monster-tentacle-724ae62b5b__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-430,chillgen.com,custom-octopus-shaped-area-rug-personalized-sea-monster-tentacle-724ae62b5b,15913338634609,80878439465329,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d7bd23236c40b1a510a78d3331cc49082fa47cfa2666010c48f747fe608dd05a.jpg?v=1784376381,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Isolated black and cream skull-octopus shaped rug,,Isolated black and cream skull-octopus shaped rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/custom-octopus-shaped-area-rug-personalized-sea-monster-tentacle-724ae62b5b__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-430,chillgen.com,custom-octopus-shaped-area-rug-personalized-sea-monster-tentacle-724ae62b5b,15913338634609,80878439498097,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b5cadb26cd595f3dcf37abc93b4f587c6009a6b981074f4765c53e8b95ba6621.jpg?v=1784376383,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Skull octopus rug styled near leather chair,,Skull octopus rug styled near leather chair,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/custom-octopus-shaped-area-rug-personalized-sea-monster-tentacle-724ae62b5b__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-430,chillgen.com,custom-octopus-shaped-area-rug-personalized-sea-monster-tentacle-724ae62b5b,15913338634609,80878439530865,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e045a9ab84037ac647ede1b4abc7edbc0606b790930d863fb7fe342e8fe45051.jpg?v=1784376385,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Custom shape area rug feature graphic for skull octopus design,,Custom shape area rug feature graphic for skull octopus design,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/custom-octopus-shaped-area-rug-personalized-sea-monster-tentacle-724ae62b5b__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-430,chillgen.com,custom-octopus-shaped-area-rug-personalized-sea-monster-tentacle-724ae62b5b,15913338634609,80878439563633,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/58003bfcdcfdbc4a2f9daea0e9856f045e79a34f5976e321ad9fef096fae6c06.jpg?v=1784376388,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Black cream tentacle rug in bright living room,,Black cream tentacle rug in bright living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/custom-octopus-shaped-area-rug-personalized-sea-monster-tentacle-724ae62b5b__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-430,chillgen.com,custom-octopus-shaped-area-rug-personalized-sea-monster-tentacle-724ae62b5b,15913338634609,80878439596401,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/60596b7d5895f8d256a5808542621ffc45c7ce3f81d1ffc754f8cb33046cced1.jpg?v=1784376391,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Layer construction graphic for skull octopus shaped rug,,Layer construction graphic for skull octopus shaped rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/custom-octopus-shaped-area-rug-personalized-sea-monster-tentacle-724ae62b5b__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B043-430,chillgen.com,custom-octopus-shaped-area-rug-personalized-sea-monster-tentacle-724ae62b5b,15913338634609,80878439629169,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9132a61f75325fd379a7bd7e1f2f6aed8e453bbb1baf718f07f492b8a663a2f4.jpg?v=1784376392,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T05:00:30+07:00,Size chart for cream skull octopus tentacle rug,,Size chart for cream skull octopus tentacle rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B043/custom-octopus-shaped-area-rug-personalized-sea-monster-tentacle-724ae62b5b__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
