evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B049-481,chillgen.com,personalized-motivational-classroom-rug-for-kids-1499e819f7-1499e819f7,15913242165617,80877557514609,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/636afcbda4f4803cf9e9b26e9f595c586103973ab1332c8a3a5a51515b0a3a5d.jpg?v=1784365266,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,White You Are affirmation rug in kids room,,White You Are affirmation rug in kids room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/personalized-motivational-classroom-rug-for-kids-1499e819f7-1499e819f7__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-489,chillgen.com,custom-3d-dragon-round-rug-5315fbccc7,15912045543793,80869705744753,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/684ccd2c87748a2035bbb7a326b75b69e5e2200ba0f5c2c6c615a09cbf55246c.jpg?v=1784375800,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Fireplace room mockup with red dragon rug and pumpkins,,Fireplace room mockup with red dragon rug and pumpkins,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-3d-dragon-round-rug-5315fbccc7__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-489,chillgen.com,custom-3d-dragon-round-rug-5315fbccc7,15912045543793,80869705777521,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/90b702e53038c43de2574712dce117fa2faf9fc7ce9affd9151c277b1827ba8a.jpg?v=1784375801,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Person sitting on red dragon round rug,,Person sitting on red dragon round rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-3d-dragon-round-rug-5315fbccc7__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-489,chillgen.com,custom-3d-dragon-round-rug-5315fbccc7,15912045543793,80869705810289,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d9e2e758a97f2e158e38d427017e4495735894680c8e7c5f434e88b3a1db5f2a.jpg?v=1784375806,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Christmas room lifestyle image with red dragon rug,,Christmas room lifestyle image with red dragon rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-3d-dragon-round-rug-5315fbccc7__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-489,chillgen.com,custom-3d-dragon-round-rug-5315fbccc7,15912045543793,80869705843057,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/aaae54ffe6cc40b396551d941b0bb8c7f486dca3399be77dddf6e94442cebcc7.jpg?v=1784375806,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Dining room mockup with red dragon round rug,,Dining room mockup with red dragon round rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-3d-dragon-round-rug-5315fbccc7__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-489,chillgen.com,custom-3d-dragon-round-rug-5315fbccc7,15912045543793,80869705875825,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e469952b75f681d49b94862dcfe9a89a9817efc7471a2306a38e067069e2e770.jpg?v=1784375811,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Superior quality backing graphic for dragon rug,,Superior quality backing graphic for dragon rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-3d-dragon-round-rug-5315fbccc7__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-489,chillgen.com,custom-3d-dragon-round-rug-5315fbccc7,15912045543793,80869705908593,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6f94ad50093fcbfc011891b1b54dccd899616f6bcd31eb7580699d7bf3d6f730.jpg?v=1784375811,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Non-slip feature graphic with close-ups of red dragon rug,,Non-slip feature graphic with close-ups of red dragon rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-3d-dragon-round-rug-5315fbccc7__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-490,chillgen.com,custom-dragon-round-rug-3d-illusion-4ca1b4fcd0,15912044790129,80869702599025,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b635c3867ec9592f7b61daad77b398afaae00db6d50a808bde6eb1b7a21697b3.jpg?v=1784375816,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,White dragon 3D illusion round rug over dark portal,,White dragon 3D illusion round rug over dark portal,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-dragon-round-rug-3d-illusion-4ca1b4fcd0__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-490,chillgen.com,custom-dragon-round-rug-3d-illusion-4ca1b4fcd0,15912044790129,80869702664561,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f1c817de5406f83299a8dc51d4d34461e7c5088d495fd589549b2d2e888c3e4e.jpg?v=1784375816,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Size chart for white dragon round rug,,Size chart for white dragon round rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-dragon-round-rug-3d-illusion-4ca1b4fcd0__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-490,chillgen.com,custom-dragon-round-rug-3d-illusion-4ca1b4fcd0,15912044790129,80869702697329,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7c914f4da35c20e25e34d430da0fc05fada97b0741798a30d454f1a1aa40750b.jpg?v=1784375822,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Fireplace room mockup with white dragon portal rug,,Fireplace room mockup with white dragon portal rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-dragon-round-rug-3d-illusion-4ca1b4fcd0__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-490,chillgen.com,custom-dragon-round-rug-3d-illusion-4ca1b4fcd0,15912044790129,80869702730097,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ad6963df4fa473305a578d1b88a980fe2ad04a96b3e37761c78a963979eaeb91.jpg?v=1784375822,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Christmas room lifestyle image with white dragon rug,,Christmas room lifestyle image with white dragon rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-dragon-round-rug-3d-illusion-4ca1b4fcd0__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-490,chillgen.com,custom-dragon-round-rug-3d-illusion-4ca1b4fcd0,15912044790129,80869702762865,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5a98d13f61aca0e93fc8071c65458d07dde79cd4e9024cc0e6393e620344aae3.jpg?v=1784375827,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Person sitting on white dragon round rug,,Person sitting on white dragon round rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-dragon-round-rug-3d-illusion-4ca1b4fcd0__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-490,chillgen.com,custom-dragon-round-rug-3d-illusion-4ca1b4fcd0,15912044790129,80869702795633,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f269c5bff6c724904d5c8f0f849e70cafe0f852fe2318089f3677e49ff23eb8d.jpg?v=1784375827,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Non-slip feature graphic with close-ups of white dragon rug,,Non-slip feature graphic with close-ups of white dragon rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-dragon-round-rug-3d-illusion-4ca1b4fcd0__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-490,chillgen.com,custom-dragon-round-rug-3d-illusion-4ca1b4fcd0,15912044790129,80869702828401,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8e05c4c0ebfa2535264c5a3810b6a31c78fbb10d7a597c7736b26a554e8b3333.jpg?v=1784375832,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Dining room mockup with white dragon portal rug,,Dining room mockup with white dragon portal rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-dragon-round-rug-3d-illusion-4ca1b4fcd0__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B049-490,chillgen.com,custom-dragon-round-rug-3d-illusion-4ca1b4fcd0,15912044790129,80869702861169,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fcd43115b9f2e167aec665f734c967345c55c507a98f8dd7bb2798ee2a978217.jpg?v=1784375832,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:26:10+07:00,Superior quality backing graphic for dragon round rug,,Superior quality backing graphic for dragon round rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B049/custom-dragon-round-rug-3d-illusion-4ca1b4fcd0__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
