evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B028-271,chillgen.com,custom-octopus-shaped-area-rug-sea-monster-tentacle-0753b2605a,15913340567921,80878451753329,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/17c68198d987f5fa6e22bcc5659b741ed9893011ab938f469f3b771bbb7234ce.jpg?v=1784376301,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,wave octopus shaped rug on wood floor,,wave octopus shaped rug on wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-octopus-shaped-area-rug-sea-monster-tentacle-0753b2605a__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-279,chillgen.com,custom-running-horse-welcome-mat-5c3fa81b88,15913418064241,80879090762097,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/21ddf384cd1954176e0a9689d80bc4be002d94fa4cfd501dfe45a8d5560d3cf4.jpg?v=1784377443,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,western horse rug room view,,western horse rug room view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-welcome-mat-5c3fa81b88__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-279,chillgen.com,custom-running-horse-welcome-mat-5c3fa81b88,15913418064241,80879090794865,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/633bd3b0662584c0b5fa1fb2f824efd24283f9a6e7ca191c14f0ffeb2671c8a1.jpg?v=1784377443,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,horse rug quiet fireside scene,,horse rug quiet fireside scene,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-welcome-mat-5c3fa81b88__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-280,chillgen.com,custom-running-horse-welcome-mat-a0cd749d2b,15913418359153,80879091351921,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7aa679c15b76c178a5686cbf93414ce32a24aac9561754ccdf37446c9a6b8e21.jpg?v=1784377406,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,rainbow horse area rug by sofa,,rainbow horse area rug by sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-welcome-mat-a0cd749d2b__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-280,chillgen.com,custom-running-horse-welcome-mat-a0cd749d2b,15913418359153,80879091384689,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6022216c5f67dd88706e1765a04ebbb27698fa2ae50d973695d9810254bd3528.jpg?v=1784377406,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,rainbow horse rug size chart,,rainbow horse rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-welcome-mat-a0cd749d2b__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-280,chillgen.com,custom-running-horse-welcome-mat-a0cd749d2b,15913418359153,80879091417457,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4c5cf7781aa4385c5ede3aa3c9ad88fbc881d1917d4e0c0b1d0581caaa22e8f6.jpg?v=1784377411,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,microfiber cushion closeup for rainbow horse rug,,microfiber cushion closeup for rainbow horse rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-welcome-mat-a0cd749d2b__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-280,chillgen.com,custom-running-horse-welcome-mat-a0cd749d2b,15913418359153,80879091450225,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b869ab05e9751f8c7be0a41da47c65ba2e0c7ffc1596ea2c9628f272858bd3e1.jpg?v=1784377411,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,anti-slip backing detail for horse rug,,anti-slip backing detail for horse rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-welcome-mat-a0cd749d2b__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-280,chillgen.com,custom-running-horse-welcome-mat-a0cd749d2b,15913418359153,80879091482993,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9300d8d142a18d2c6c0f93ce69f8ed170a99ef4d8af6326ab4d6a4121266df8d.jpg?v=1784377416,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,rainbow horse rug by fireplace,,rainbow horse rug by fireplace,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-welcome-mat-a0cd749d2b__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-280,chillgen.com,custom-running-horse-welcome-mat-a0cd749d2b,15913418359153,80879091515761,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fee0f0d0b16f4e8fd35dee23cd5052e7a953cd63e0ab4e56dce5bda3cf7a7d93.jpg?v=1784377416,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,colorful horse rug in living room,,colorful horse rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-welcome-mat-a0cd749d2b__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-280,chillgen.com,custom-running-horse-welcome-mat-a0cd749d2b,15913418359153,80879091548529,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5a394b2a619665ee18ba59c3c2f0033f60db0bb8f5045bc7772bc3ae7e37cfa2.jpg?v=1784377422,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,rainbow horse rug room view,,rainbow horse rug room view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-welcome-mat-a0cd749d2b__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B028-280,chillgen.com,custom-running-horse-welcome-mat-a0cd749d2b,15913418359153,80879091581297,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/43d955a516ce2fa9822ffcbae834e1455c338da8070623ed15a5b4a3a26b5f2d.jpg?v=1784377421,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:52:09+07:00,horse rug quiet fireside scene,,horse rug quiet fireside scene,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B028/custom-running-horse-welcome-mat-a0cd749d2b__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
