evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B014-131,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-110,15969355268465,81244828434801,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/53809d4f79c9c5320f58a6610202fb0c560e50fa6044b43748a2c74eef49ef5d.jpg?v=1786648444,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,my feelings classroom rug in play area,,my feelings classroom rug in play area,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/wheel-of-feelings-and-emotions-round-rug-educational-men-design-110__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-138,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-horror-area,15969440596337,81245646487921,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8a5cb08109d05791499aef1b8920430b511516a4d62c38861fc08358e9bc160b.jpg?v=1786653587,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,superior quality backing graphic for black cat portal rug,,superior quality backing graphic for black cat portal rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-horror-area__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-138,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-horror-area,15969440596337,81245646520689,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/03c1aee11555292a0d148a33c204cad84d51bb3679187469b274ca7d4bdb51df.jpg?v=1786653587,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,black cat portal rug in seasonal living room scene,,black cat portal rug in seasonal living room scene,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-horror-area__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-138,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-horror-area,15969440596337,81245646553457,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fe81b86e4e20d123b27499d4c55b173042965d7750817f05019e3eaea42c11bb.jpg?v=1786653587,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,nonslip detail graphic for gothic black cat rug,,nonslip detail graphic for gothic black cat rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-horror-area__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-138,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-horror-area,15969440596337,81245646586225,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5a6ddd1df62ae92543a467aa3c5084db6f4f3a462f63190439cb6365748094fe.jpg?v=1786653587,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,black cat portal rug under dining table,,black cat portal rug under dining table,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-horror-area__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-138,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-horror-area,15969440596337,81245646618993,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b1651f5ba38cfa5d93e8eb8047d2ce2c25aa005837cf64445e4e888761da1979.jpg?v=1786653587,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,child sitting near black cat portal Halloween rug,,child sitting near black cat portal Halloween rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-horror-area__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-139,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-100,15969440661873,81245647831409,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/65af94cdc984898d29bceaa6532d6fbf14dffc0473aeb7b77314c88dc4a5167d.jpg?v=1786653602,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,3D skeleton pit Halloween rug overhead view,,3D skeleton pit Halloween rug overhead view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-100__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-139,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-100,15969440661873,81245647864177,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/79e79e9a03d96dd618c9c4caf67c1e0d8e52a11292ee057dd43e6dbf174fb117.jpg?v=1786653602,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,size guide for skeleton optical illusion rug,,size guide for skeleton optical illusion rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-100__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-139,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-100,15969440661873,81245647896945,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/03f3cc1ec773e7d2503848aa5511cb9f8298bd9ccefb4f65fa7228fd6d9965be.jpg?v=1786653602,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,skeleton pit rug near fireplace and pumpkins,,skeleton pit rug near fireplace and pumpkins,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-100__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-139,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-100,15969440661873,81245647929713,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/51b35bfed6b8174601204581ea0712ec335dbc0aa35d1e7c11388de0d51b4a48.jpg?v=1786653602,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,superior quality backing graphic for skeleton pit rug,,superior quality backing graphic for skeleton pit rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-100__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-139,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-100,15969440661873,81245647962481,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/283aac11ba2db9aa48d104a18dbcecd92b6ba68f9b022631c04de81c3e4fba17.jpg?v=1786653602,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,skeleton illusion rug in seasonal living room,,skeleton illusion rug in seasonal living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-100__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-139,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-100,15969440661873,81245647995249,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cd1254d0e3aa59c921f481e7c66e5109e2c010e3d5b41c0641ef566792ff0b49.jpg?v=1786653602,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,nonslip detail graphic for 3D skeleton rug,,nonslip detail graphic for 3D skeleton rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-100__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-139,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-100,15969440661873,81245648028017,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/51f68511cbe1da0afe63b4f347ccebf04cdcaa0c4f0430e38368d947aecfc6e7.jpg?v=1786653602,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,skeleton pit rug under dining table,,skeleton pit rug under dining table,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-100__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-139,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-100,15969440661873,81245648060785,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3cc0736f78f204f47863e04a3bcd0194a1357c4fc02483d9f221551f950a520a.jpg?v=1786653602,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,child sitting near skeleton optical illusion rug,,child sitting near skeleton optical illusion rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-100__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-140,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-101,15969440760177,81245652812145,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/bf932c718402061bd21c8e091cb96fd1686edea8d4e920f9ff69c34230082038.jpg?v=1786653642,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,haunted mansion Halloween round rug overhead view,,haunted mansion Halloween round rug overhead view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-101__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-140,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-101,15969440760177,81245652844913,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/56846bde393c130448928625132e8eeacf285f59afed67a807feba2bc6944dce.jpg?v=1786653641,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,size guide for haunted mansion round rug,,size guide for haunted mansion round rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-101__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-140,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-101,15969440760177,81245652877681,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/274ae3fe3bb30fbc1335f6e3bd5e171df23d362d0a11b6fedbbfefb9fa774bf2.jpg?v=1786653641,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,haunted house rug near fireplace and pumpkins,,haunted house rug near fireplace and pumpkins,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-101__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-140,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-101,15969440760177,81245652910449,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/638ffb889d72919129da5c3d26feb70a33e5b1f600885fb2368564ab665b99b5.jpg?v=1786653641,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,superior quality backing graphic for haunted mansion rug,,superior quality backing graphic for haunted mansion rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-101__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-140,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-101,15969440760177,81245652943217,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ef58fcea63ea2a842cdd928355ed6a353eecba3fc7135df9a2fd8072ec26d24e.jpg?v=1786653642,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,haunted mansion rug in seasonal living room,,haunted mansion rug in seasonal living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-101__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-140,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-101,15969440760177,81245652975985,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7c65a255061d76e51f32ef92751a1745d6d7ffee640277ed0310a3fd3245ac38.jpg?v=1786653641,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,nonslip detail graphic for haunted house rug,,nonslip detail graphic for haunted house rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-101__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-140,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-101,15969440760177,81245653008753,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d0912b44761a0fbb30ac2f0bfa98e6ffb3942badd75978aa546113d3c0cea902.jpg?v=1786653641,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,haunted mansion rug under dining table,,haunted mansion rug under dining table,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-101__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B014-140,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-101,15969440760177,81245653041521,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2354bb63b2f8ce529909f310f576db2accc9e1464fcd6e3088552dbe29d1efe1.jpg?v=1786653642,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:49:45+07:00,child sitting near haunted mansion Halloween rug,,child sitting near haunted mansion Halloween rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B014/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-101__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
