evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B022-211,chillgen.com,personalized-album-cover-rug-abb1eeca32,15919775449457,80920089624945,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/99e0a0872a60bea69ceeabd7825533def1661290da69318bec6c760fe4b131bb.jpg?v=1784523725,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,pink album cover music rug in bedroom,,pink album cover music rug in bedroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/personalized-album-cover-rug-abb1eeca32__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-215,chillgen.com,custom-road-map-area-rug-e4dbf01f05,15912094925169,80869964939633,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/92fc8b9226fb0df5374c20404015948471375b73abbd9dfd766084b0cd9efa2a.jpg?v=1784373069,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,pastel road rug in playroom corner,,pastel road rug in playroom corner,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-area-rug-e4dbf01f05__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-215,chillgen.com,custom-road-map-area-rug-e4dbf01f05,15912094925169,80869964972401,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8b60416174dec069c39ed43514ee091f58fb6e18728985dd7daa016767525cbe.jpg?v=1784373070,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,machine washable visual for pastel road rug,,machine washable visual for pastel road rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-area-rug-e4dbf01f05__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-215,chillgen.com,custom-road-map-area-rug-e4dbf01f05,15912094925169,80869965005169,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5c65fed47117f20022daac9a94c799bd0936acee1bd8b723b132a7e573f1d6d1.jpg?v=1784373075,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,material detail panel for pastel city rug,,material detail panel for pastel city rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-area-rug-e4dbf01f05__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-215,chillgen.com,custom-road-map-area-rug-e4dbf01f05,15912094925169,80878928101745,GALLERY_PUBLIC_CDN,10,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7af9c85a5f948660ed5cc1cd421e90ae5c0b397a255f09e7eb51b30bcaed4587.jpg?v=1784371012,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,pastel city rug overhead view,,pastel city rug overhead view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-area-rug-e4dbf01f05__img_10.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-215,chillgen.com,custom-road-map-area-rug-e4dbf01f05,15912094925169,80878928134513,GALLERY_PUBLIC_CDN,11,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/eec061c8243637e5af7cb60b1fee380958dc0981774ea0a0aedc3ef7dd163882.jpg?v=1784370484,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,size chart for pastel road map rug,,size chart for pastel road map rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-area-rug-e4dbf01f05__img_11.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-215,chillgen.com,custom-road-map-area-rug-e4dbf01f05,15912094925169,80878928167281,GALLERY_PUBLIC_CDN,12,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c56fc487e7a7242cb734583a9b5cda715262aae9ff425eb7e36e536f3b92015d.jpg?v=1784370486,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,angled pastel city play rug,,angled pastel city play rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-area-rug-e4dbf01f05__img_12.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-215,chillgen.com,custom-road-map-area-rug-e4dbf01f05,15912094925169,80878928200049,GALLERY_PUBLIC_CDN,13,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6ce70cd7ee5bb938d173a68dce38b541acea018b5e8abc579382a6158548041b.jpg?v=1784370489,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,pastel road rug in classroom aisle,,pastel road rug in classroom aisle,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-area-rug-e4dbf01f05__img_13.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-215,chillgen.com,custom-road-map-area-rug-e4dbf01f05,15912094925169,80878928232817,GALLERY_PUBLIC_CDN,14,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5940bdc9583d5422490095022e3bf382227e250088d53757a869a3fea5c02b5a.jpg?v=1784370492,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,group play on pastel city rug,,group play on pastel city rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-area-rug-e4dbf01f05__img_14.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-215,chillgen.com,custom-road-map-area-rug-e4dbf01f05,15912094925169,80878928265585,GALLERY_PUBLIC_CDN,15,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/74bc32d513d21e71e5fb37d5709bc655321e3fea6fdbbb02da1a97c94b12ee2e.jpg?v=1784370495,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,pastel city rug in classroom layout,,pastel city rug in classroom layout,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-area-rug-e4dbf01f05__img_15.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-215,chillgen.com,custom-road-map-area-rug-e4dbf01f05,15912094925169,80878928298353,GALLERY_PUBLIC_CDN,16,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/61fb4b22bc4b908e9662d9a4fd0e4c4bb4be64da2b02879e2f4429e2a770c554.jpg?v=1784370498,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,playroom corner with pastel road rug,,playroom corner with pastel road rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-area-rug-e4dbf01f05__img_16.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-215,chillgen.com,custom-road-map-area-rug-e4dbf01f05,15912094925169,80878928331121,GALLERY_PUBLIC_CDN,17,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/870ae2c29e0840017ffea2b29c935fc07769441a52cdacdfdbaac514baeb07a5.jpg?v=1784370500,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,washable care visual for pastel road rug,,washable care visual for pastel road rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-area-rug-e4dbf01f05__img_17.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-215,chillgen.com,custom-road-map-area-rug-e4dbf01f05,15912094925169,80878928363889,GALLERY_PUBLIC_CDN,18,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/94210a75f5f7f7ed37b7db228de70808ed8b7d7abcd06fe3b53ff845e6c68bce.jpg?v=1784370503,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,non-slip backing detail for pastel rug,,non-slip backing detail for pastel rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-area-rug-e4dbf01f05__img_18.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-216,chillgen.com,custom-road-map-welcome-mat-708eca28bb,15912095777137,80869967069553,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/edee78755ba1375bebad0d4deecb2b9d304e0a5ae09c2a75a54ca13aa5e911db.jpg?v=1784373076,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,personalized city street rug overhead view,,personalized city street rug overhead view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-welcome-mat-708eca28bb__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-216,chillgen.com,custom-road-map-welcome-mat-708eca28bb,15912095777137,80869967135089,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/997ae9da5a9b44fbf0257fa8223e6764260d55964ba9c4c0ba00c43f227f9f36.jpg?v=1784373080,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,size guide for city street rug,,size guide for city street rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-welcome-mat-708eca28bb__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-216,chillgen.com,custom-road-map-welcome-mat-708eca28bb,15912095777137,80869967167857,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/364c9ffba611554a0e22d6dadfe25dea88c7db4f086e04817728c5938dac7ba7.jpg?v=1784373081,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,custom city street rug in classroom,,custom city street rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-welcome-mat-708eca28bb__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-216,chillgen.com,custom-road-map-welcome-mat-708eca28bb,15912095777137,80869967200625,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5cc5fcad63f13955a72634cecd23e738fee17c115ca043907b0cefd3cd51b1f2.jpg?v=1784373086,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,city road map rug in classroom aisle,,city road map rug in classroom aisle,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-welcome-mat-708eca28bb__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-216,chillgen.com,custom-road-map-welcome-mat-708eca28bb,15912095777137,80869967233393,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b52ddb0a74bdc2d3d724cd33c21b2e855182dbe22aa1c12773aff748cffa7918.jpg?v=1784373087,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,large city street rug in classroom,,large city street rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-welcome-mat-708eca28bb__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-216,chillgen.com,custom-road-map-welcome-mat-708eca28bb,15912095777137,80869967266161,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f88664b9283bb108fe6fd06182ce2d31577c291f3ebaa696a83f31a71e8f43c8.jpg?v=1784373092,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,city street rug in playroom corner,,city street rug in playroom corner,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-welcome-mat-708eca28bb__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-216,chillgen.com,custom-road-map-welcome-mat-708eca28bb,15912095777137,80869967298929,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f93bbd131902b3633bf8ba6f75073f0faeaa7349a0b3d76b38c1855f2c87e5a9.jpg?v=1784373093,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,children using city street rug,,children using city street rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-welcome-mat-708eca28bb__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-216,chillgen.com,custom-road-map-welcome-mat-708eca28bb,15912095777137,80869967331697,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2ff045821255f0aa7cfa1ab23540a528b67fe38130bd458e413e849748e4c10d.jpg?v=1784373097,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,machine washable visual for city road rug,,machine washable visual for city road rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-welcome-mat-708eca28bb__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-216,chillgen.com,custom-road-map-welcome-mat-708eca28bb,15912095777137,80869967364465,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c6f826b792b63b3716a7519a7883930b22ee9eb01c480612d4f3371482d603f1.jpg?v=1784373097,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,material detail panel for city street rug,,material detail panel for city street rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-welcome-mat-708eca28bb__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-216,chillgen.com,custom-road-map-welcome-mat-708eca28bb,15912095777137,80878926987633,GALLERY_PUBLIC_CDN,10,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4ee63d02b1af8e73f5713d01334a35ba8b6bde89b0475dc4a1757795b285c5d0.jpg?v=1784370458,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,personalized city street rug product view,,personalized city street rug product view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-welcome-mat-708eca28bb__img_10.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-216,chillgen.com,custom-road-map-welcome-mat-708eca28bb,15912095777137,80878927020401,GALLERY_PUBLIC_CDN,11,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2b668ceedebc9671975c5bbf59529f5d6c6dc71a41daff9b84a68f484f3bc1fa.jpg?v=1784370462,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,size chart for city road rug,,size chart for city road rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-welcome-mat-708eca28bb__img_11.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-216,chillgen.com,custom-road-map-welcome-mat-708eca28bb,15912095777137,80878927053169,GALLERY_PUBLIC_CDN,12,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f68e973a08b8fc9c7c5a60e09f21c54239726d097e8cc94b3d9fddf18662e3b3.jpg?v=1784370464,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,angled city street play rug,,angled city street play rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-welcome-mat-708eca28bb__img_12.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-216,chillgen.com,custom-road-map-welcome-mat-708eca28bb,15912095777137,80878927085937,GALLERY_PUBLIC_CDN,13,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/08554f7becfc999e31ee4ebd671638e14acfa3b3570d28bf57a91d13bc603c72.jpg?v=1784370467,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,city road rug in classroom aisle,,city road rug in classroom aisle,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-welcome-mat-708eca28bb__img_13.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-216,chillgen.com,custom-road-map-welcome-mat-708eca28bb,15912095777137,80878927118705,GALLERY_PUBLIC_CDN,14,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1601e0e798c0d7b729d8749c02e3961431dccba22ee1266386e4da5c89b149b0.jpg?v=1784370469,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,city street rug in classroom layout,,city street rug in classroom layout,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-welcome-mat-708eca28bb__img_14.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-216,chillgen.com,custom-road-map-welcome-mat-708eca28bb,15912095777137,80878927151473,GALLERY_PUBLIC_CDN,15,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7fa7950557f36b4ccfda8b2a0e3f4265ef41180f01039b549013c6a74cdf5205.jpg?v=1784370473,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,playroom corner with city street rug,,playroom corner with city street rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-welcome-mat-708eca28bb__img_15.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-216,chillgen.com,custom-road-map-welcome-mat-708eca28bb,15912095777137,80878927184241,GALLERY_PUBLIC_CDN,16,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/21ec95eb616f7bab373ffe58fa4d53e82233c4f0dd6fd3c1ff0fc7fe5f360b5b.jpg?v=1784370475,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,group play on personalized city rug,,group play on personalized city rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-welcome-mat-708eca28bb__img_16.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-216,chillgen.com,custom-road-map-welcome-mat-708eca28bb,15912095777137,80878927217009,GALLERY_PUBLIC_CDN,17,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f6d4d932901e45739632d51c9db52daf35f5380f7eef5b0b8f02c5105e082844.jpg?v=1784370478,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,washable care visual for city rug,,washable care visual for city rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-welcome-mat-708eca28bb__img_17.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-216,chillgen.com,custom-road-map-welcome-mat-708eca28bb,15912095777137,80878927249777,GALLERY_PUBLIC_CDN,18,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6ed53d52f28a25bf4bf23ca9c4b7eb2b5c8962a8349e81ec56a2be3839df99df.jpg?v=1784370480,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,non-slip backing detail for city street rug,,non-slip backing detail for city street rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-welcome-mat-708eca28bb__img_18.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-217,chillgen.com,custom-road-map-doormat-city-street-play-mat-0e3ba7dda0-0e3ba7dda0,15912096203121,80869968511345,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fb8c4d9612b06d4c332fab1396d7716d84f3b0ff07069941cfbbc29ee34b5dfb.jpg?v=1784372795,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,work zone road map rug in classroom,,work zone road map rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-doormat-city-street-play-mat-0e3ba7dda0-0e3ba7dda0__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-217,chillgen.com,custom-road-map-doormat-city-street-play-mat-0e3ba7dda0-0e3ba7dda0,15912096203121,80869968576881,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/153829bba733cdb105b206dfd4261a6192b62973ab1c06f142c0640ad4578efb.jpg?v=1784372795,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,size guide for work zone road rug,,size guide for work zone road rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-doormat-city-street-play-mat-0e3ba7dda0-0e3ba7dda0__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-217,chillgen.com,custom-road-map-doormat-city-street-play-mat-0e3ba7dda0-0e3ba7dda0,15912096203121,80869968609649,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0bf5c388a8108c2f3dae2967d7068120a11d377c931651e57980fbb1bbc9533f.jpg?v=1784372801,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,construction road rug in classroom,,construction road rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-doormat-city-street-play-mat-0e3ba7dda0-0e3ba7dda0__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B022-217,chillgen.com,custom-road-map-doormat-city-street-play-mat-0e3ba7dda0-0e3ba7dda0,15912096203121,80869968642417,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f2ee07cd7645c6d5206d3cfe519ddc9f94b763bdb49ff5ffcbf4ab36ccefcf94.jpg?v=1784372801,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:23:24+07:00,work zone rug in classroom aisle,,work zone rug in classroom aisle,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B022/custom-road-map-doormat-city-street-play-mat-0e3ba7dda0-0e3ba7dda0__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
