evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B024-231,chillgen.com,personalized-christmas-doormat-d7f77b93a8-d7f77b93a8,15912100331889,80869996364145,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/85171ecb750251349a0a7217d8aa33edb4f5d516e1f126dadf8f44984dd3410e.jpg?v=1784382904,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,Santa letter Christmas doormat by white door,,Santa letter Christmas doormat by white door,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/personalized-christmas-doormat-d7f77b93a8-d7f77b93a8__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-237,chillgen.com,custom-bookshelf-classroom-library-reading-rug-75ece72c91,15913275392369,80877909475697,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/de3c3bcd01d54e8a29e4d0d0a59cfe317d7d96a7195809af5802e4b7787d54ab_c0b5c9be-f93b-4bc2-99ce-3306f7f86a20.jpg?v=1784365083,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,library bookshelf rug room mockup,,library bookshelf rug room mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-bookshelf-classroom-library-reading-rug-75ece72c91__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-237,chillgen.com,custom-bookshelf-classroom-library-reading-rug-75ece72c91,15913275392369,80877909508465,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/878bbb5eb4f17d065db2e70de84665908831e126a23dc528d0aea674b2be1a76_4a28310f-a0d0-4f6b-8128-086940140984.jpg?v=1784365088,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,teacher reading with children on rug,,teacher reading with children on rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-bookshelf-classroom-library-reading-rug-75ece72c91__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-237,chillgen.com,custom-bookshelf-classroom-library-reading-rug-75ece72c91,15913275392369,80877909541233,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c48058ed2b77148db11bd80a045437a4d5293b37967d770cfe99ded420d1bc7e_9d123382-8441-4885-adaa-e14a8a7d594b.jpg?v=1784365089,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,children sitting on bookshelf rug,,children sitting on bookshelf rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-bookshelf-classroom-library-reading-rug-75ece72c91__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-237,chillgen.com,custom-bookshelf-classroom-library-reading-rug-75ece72c91,15913275392369,80877909574001,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1c52784f2b3cf1f88cc89cca4f9c1768c4e98d319c0dd431a91de031da05ee83_3ab668d4-5851-4e9e-bad3-1587f8ccdb91.jpg?v=1784365093,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,bookshelf classroom rug detail panel,,bookshelf classroom rug detail panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-bookshelf-classroom-library-reading-rug-75ece72c91__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-238,chillgen.com,custom-reading-corner-classroom-library-rug-4a41f4c798-4a41f4c798,15913276277105,80877918880113,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7a87ec3bead09ee5b5b4dfc973a86a2040df9faa9e300e8cb73bc3a442a7dd10_0e2e10d3-ff61-46f0-a959-fe6d53348925.jpg?v=1784365052,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,butterfly reading corner rug in classroom,,butterfly reading corner rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-reading-corner-classroom-library-rug-4a41f4c798-4a41f4c798__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-238,chillgen.com,custom-reading-corner-classroom-library-rug-4a41f4c798-4a41f4c798,15913276277105,80877918912881,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/afd3add48ede93fee1eb30661c4f25320396b7934b4252843c71b7b399d5c6c9_9dd9e43e-dc25-40a1-92fc-ecf009713c29.jpg?v=1784365055,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,butterfly reading rug size chart,,butterfly reading rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-reading-corner-classroom-library-rug-4a41f4c798-4a41f4c798__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-238,chillgen.com,custom-reading-corner-classroom-library-rug-4a41f4c798-4a41f4c798,15913276277105,80877918945649,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f7317292216eda25f9a6d9bb811d22c61a1f6319ddda103f52c2f475721552b2_6001e4e3-1762-4b3e-95c7-ea9b36689961.jpg?v=1784365057,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,reading gives wings rug in classroom,,reading gives wings rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-reading-corner-classroom-library-rug-4a41f4c798-4a41f4c798__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-238,chillgen.com,custom-reading-corner-classroom-library-rug-4a41f4c798-4a41f4c798,15913276277105,80877918978417,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6a173a09d8051081915d29d8a772ef7bbcdafd170f49af6b64596370307a2ab4_61cb9f40-de30-40a3-9e1a-e003acfc4693.jpg?v=1784365062,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,children gathered on butterfly reading rug,,children gathered on butterfly reading rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-reading-corner-classroom-library-rug-4a41f4c798-4a41f4c798__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-238,chillgen.com,custom-reading-corner-classroom-library-rug-4a41f4c798-4a41f4c798,15913276277105,80877919011185,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/04d9053c2319ec84e510f5c647511d02c653ac68819524a57b13582fe88afddc_2ff5279f-3925-489a-963d-8be7c36fee5c.jpg?v=1784365063,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,butterfly reading rug in reading nook,,butterfly reading rug in reading nook,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-reading-corner-classroom-library-rug-4a41f4c798-4a41f4c798__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-238,chillgen.com,custom-reading-corner-classroom-library-rug-4a41f4c798-4a41f4c798,15913276277105,80877919043953,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/821381a3280b50c9aa1d2c64ec768c4457b2eb56f54c85725e9e023871e0ad9c_3eef15e3-1fbf-4e81-99dd-d8fd0e27226e.jpg?v=1784365067,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,library banner reading rug near desks,,library banner reading rug near desks,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-reading-corner-classroom-library-rug-4a41f4c798-4a41f4c798__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-238,chillgen.com,custom-reading-corner-classroom-library-rug-4a41f4c798-4a41f4c798,15913276277105,80877919076721,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/be5356a67c9b44a07e229258bf61cc87d25b768d80ab520b704e492f04061d85_c10ab2a1-fe5a-4eb3-b428-bc6bcfb681e0.jpg?v=1784365069,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,machine washable butterfly reading rug,,machine washable butterfly reading rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-reading-corner-classroom-library-rug-4a41f4c798-4a41f4c798__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-238,chillgen.com,custom-reading-corner-classroom-library-rug-4a41f4c798-4a41f4c798,15913276277105,80877919109489,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1bf03d54b4f9c79f02ac55b22c7cee46fa78152f15c19306230611413d225df8_a5d94a1b-7c84-4c34-aa44-8a9fbe29383e.jpg?v=1784365072,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,material details for butterfly reading rug,,material details for butterfly reading rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-reading-corner-classroom-library-rug-4a41f4c798-4a41f4c798__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-239,chillgen.com,custom-baseball-vintage-pattern-area-rug-non-slip-a74f120767,15913277030769,80877926121841,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/71gXiQBB8kL._SL1500.jpg?v=1784384420,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,vintage baseball rug with custom name,,vintage baseball rug with custom name,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-baseball-vintage-pattern-area-rug-non-slip-a74f120767__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-239,chillgen.com,custom-baseball-vintage-pattern-area-rug-non-slip-a74f120767,15913277030769,80877926089073,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/71EGIyGMWRL._SL1500.jpg?v=1784384425,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,personalized baseball area rug in living room,,personalized baseball area rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-baseball-vintage-pattern-area-rug-non-slip-a74f120767__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-239,chillgen.com,custom-baseball-vintage-pattern-area-rug-non-slip-a74f120767,15913277030769,80877925958001,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/61tQbdH457L._SL1500.jpg?v=1784384425,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,baseball rug size chart,,baseball rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-baseball-vintage-pattern-area-rug-non-slip-a74f120767__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-239,chillgen.com,custom-baseball-vintage-pattern-area-rug-non-slip-a74f120767,15913277030769,80877925990769,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/614Bzp-s3CL._SL1500.jpg?v=1784384431,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,microfiber cushion closeup for baseball rug,,microfiber cushion closeup for baseball rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-baseball-vintage-pattern-area-rug-non-slip-a74f120767__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-239,chillgen.com,custom-baseball-vintage-pattern-area-rug-non-slip-a74f120767,15913277030769,80877926023537,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/71OmWGEDhgL._SL1500.jpg?v=1784384431,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,anti-slip backing panel for baseball rug,,anti-slip backing panel for baseball rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-baseball-vintage-pattern-area-rug-non-slip-a74f120767__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-239,chillgen.com,custom-baseball-vintage-pattern-area-rug-non-slip-a74f120767,15913277030769,80877926056305,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7150We5tRWL._SL1500.jpg?v=1784384436,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,vintage baseball rug by fireplace,,vintage baseball rug by fireplace,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-baseball-vintage-pattern-area-rug-non-slip-a74f120767__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-240,chillgen.com,custom-vintage-baseball-area-rug-b5f20ad4f5,15913278243185,80877933724017,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d0b605a5da256d6180c2a0866952185c81b7d990ab6bbb8a4c5ca64115d7a0ae.jpg?v=1784384404,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,space baseball area rug with custom name,,space baseball area rug with custom name,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-vintage-baseball-area-rug-b5f20ad4f5__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-240,chillgen.com,custom-vintage-baseball-area-rug-b5f20ad4f5,15913278243185,80877933756785,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a39c1b8b8e582deb39748d0f01689c2f8a7587e4a8512bd79bf7262b298a6f6c.jpg?v=1784384404,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,personalized baseball rug size chart,,personalized baseball rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-vintage-baseball-area-rug-b5f20ad4f5__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-240,chillgen.com,custom-vintage-baseball-area-rug-b5f20ad4f5,15913278243185,80877933789553,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/18b721e9e9a75a8360d2810633a43386d3d336c40a580f17c63e38872e564e13.jpg?v=1784384409,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,microfiber cushion closeup for space baseball rug,,microfiber cushion closeup for space baseball rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-vintage-baseball-area-rug-b5f20ad4f5__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-240,chillgen.com,custom-vintage-baseball-area-rug-b5f20ad4f5,15913278243185,80877933822321,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9e81f21c20da930c3c2e08ecc58d4884521bf6cccb59bd8c1703310ab6e0a602.jpg?v=1784384409,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,anti-slip backing detail for baseball rug,,anti-slip backing detail for baseball rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-vintage-baseball-area-rug-b5f20ad4f5__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-240,chillgen.com,custom-vintage-baseball-area-rug-b5f20ad4f5,15913278243185,80877933855089,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2df50d8ab13e8a44bdd27867203cd3272f7b42b931af732fe5a2f69e34756890.jpg?v=1784384415,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,space baseball rug in lounge room,,space baseball rug in lounge room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-vintage-baseball-area-rug-b5f20ad4f5__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-240,chillgen.com,custom-vintage-baseball-area-rug-b5f20ad4f5,15913278243185,80877933887857,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8f3b784a3719896fc83a1cdd3e3b59da759187221705d20465e55f6418261bd9.jpg?v=1784384415,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,custom name baseball rug room mockup,,custom name baseball rug room mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-vintage-baseball-area-rug-b5f20ad4f5__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B024-240,chillgen.com,custom-vintage-baseball-area-rug-b5f20ad4f5,15913278243185,80877933920625,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d403c1ee64d46e3b1e7f5216464f2eb08ee7b47971a88bcaa12e14015f063adb.jpg?v=1784384420,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:33:04+07:00,space baseball rug by fireplace,,space baseball rug by fireplace,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B024/custom-vintage-baseball-area-rug-b5f20ad4f5__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
