evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B026-251,chillgen.com,colorful-classroom-rug-for-kids-e5ed693d3f,15913303277937,80878192918897,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/af540a27df3dd960a309185033acd8f2198fe183a6f33020da12106ec68af4ed.jpg?v=1784368998,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Mindset Matters classroom rug by sofa,,Mindset Matters classroom rug by sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-rug-for-kids-e5ed693d3f__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-254,chillgen.com,colorful-classroom-rug-handprints-quotes-6a4adbacc3,15913304097137,80878580793713,GALLERY_PUBLIC_CDN,11,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/bae0f13c2f8fb9a41549296066e8f593d170930699460fcd5b564df1a68383fb_87af87d2-a6f5-4915-b6a6-67984138c836.jpg?v=1784368881,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,personalized motivational rug angle,,personalized motivational rug angle,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-rug-handprints-quotes-6a4adbacc3__img_11.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-254,chillgen.com,colorful-classroom-rug-handprints-quotes-6a4adbacc3,15913304097137,80878580826481,GALLERY_PUBLIC_CDN,12,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4aa0d4c6a28be91992cf9a7817bf67a19471ca01112cbdbbdc47a61921358154_96e54006-a410-4af0-9845-459c8c8d7ff3.jpg?v=1784368885,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Believe rug in playroom,,Believe rug in playroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-rug-handprints-quotes-6a4adbacc3__img_12.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-254,chillgen.com,colorful-classroom-rug-handprints-quotes-6a4adbacc3,15913304097137,80878580859249,GALLERY_PUBLIC_CDN,13,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/25b62e2184f58720fc8c1897fd1c7d38ea7cb914db06fa9cd71f6c0dfdaa924c_8171498e-8fba-4316-a443-605f5f63660f.jpg?v=1784368887,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Believe Unstoppable rug flat view,,Believe Unstoppable rug flat view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-rug-handprints-quotes-6a4adbacc3__img_13.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-254,chillgen.com,colorful-classroom-rug-handprints-quotes-6a4adbacc3,15913304097137,80878580892017,GALLERY_PUBLIC_CDN,14,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5c33dfef87140b56071dac3e6b9a4e899d400d8193aee6cad23ac6576c108719_906eadc0-aafe-4a2d-a7f5-449d2c7a36ce.jpg?v=1784368890,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,teacher reading with children on rug,,teacher reading with children on rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-rug-handprints-quotes-6a4adbacc3__img_14.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-254,chillgen.com,colorful-classroom-rug-handprints-quotes-6a4adbacc3,15913304097137,80878580924785,GALLERY_PUBLIC_CDN,15,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a9bb12ec25f198e62469e1ca7bf0421b9808262c9c7d6595e8c800a89c14305f_27bae78a-ffa8-4de0-ad76-e0bf1c66b03c.jpg?v=1784368892,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,children sitting on unstoppable rug,,children sitting on unstoppable rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-rug-handprints-quotes-6a4adbacc3__img_15.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-254,chillgen.com,colorful-classroom-rug-handprints-quotes-6a4adbacc3,15913304097137,80878580957553,GALLERY_PUBLIC_CDN,16,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6d49969a1c499c68e6908726064ff80ef5274554b7c1048869f6864fad6ba5ec_bfb1188f-50f8-4a8e-879d-a43479ac510c.jpg?v=1784368895,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,learning pattern detail for Believe rug,,learning pattern detail for Believe rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-rug-handprints-quotes-6a4adbacc3__img_16.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-254,chillgen.com,colorful-classroom-rug-handprints-quotes-6a4adbacc3,15913304097137,80878580990321,GALLERY_PUBLIC_CDN,17,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3e0e3e371036badaecac475e2608127d7f50aca75ee17ca427e594cf936ff81d_d8499ff3-3188-4591-ac3a-ad41bb1c9f36.jpg?v=1784368897,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,size options for unstoppable rug,,size options for unstoppable rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-rug-handprints-quotes-6a4adbacc3__img_17.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-254,chillgen.com,colorful-classroom-rug-handprints-quotes-6a4adbacc3,15913304097137,80878581023089,GALLERY_PUBLIC_CDN,18,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/36aa29f24b098131895c23dc25f8bb11f1e33b6b62c897d67d12ae9a0ac988a9_562fc769-6750-4aab-ae60-1e317431ce99.jpg?v=1784368900,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,soft surface closeup for classroom rug,,soft surface closeup for classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-rug-handprints-quotes-6a4adbacc3__img_18.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-255,chillgen.com,colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808,15913304555889,80878205829489,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/335940c2a7321f74b33fdb51e52c2cee3d71736bebda5fb0a52f4bad084cb3b9.jpg?v=1784368805,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Future Of The World rug by sofa,,Future Of The World rug by sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-255,chillgen.com,colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808,15913304555889,80878205862257,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/10e732e8a24b45a28a75032a02f773c3066b23961b6cac4dd58484fe671bd375.jpg?v=1784368809,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,personalized future classroom rug overhead,,personalized future classroom rug overhead,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-255,chillgen.com,colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808,15913304555889,80878205895025,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e416baa0c34c3e17fd9de803392191ff5e5abcad3c14a8d4bcf3738be2cc8c88.jpg?v=1784368811,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,future classroom rug in learning room,,future classroom rug in learning room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-255,chillgen.com,colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808,15913304555889,80878205927793,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/653dcddb40c25440d97345b07fd80d7c51a191a1822ff90ff940d7a72f21cac5.jpg?v=1784368814,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,handprint classroom rug detail panel,,handprint classroom rug detail panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-255,chillgen.com,colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808,15913304555889,80878205960561,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cdb11a0e50168013f49e05d19e6d27ed3cfd9125d89b0d7994e0b6e1ed80daa0.jpg?v=1784368816,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,microfiber cushion closeup for future rug,,microfiber cushion closeup for future rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-255,chillgen.com,colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808,15913304555889,80878205993329,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/35c00edf8b507f10f56d776693d894ba0d9adf62609c151b1a892f80fba54c79.jpg?v=1784368820,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,children gathered on future classroom rug,,children gathered on future classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-255,chillgen.com,colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808,15913304555889,80878206026097,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/38358a18bd3ca28e8dba264ca91d5bc455c34ca9233364a6b6a0a4d93560558b.jpg?v=1784368822,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,anti-slip backing detail for classroom rug,,anti-slip backing detail for classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-255,chillgen.com,colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808,15913304555889,80878206058865,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f1e6f9d560aee0d1720f4d8e780a03c1ae1391031c1d9af3f24af4f97805017c.jpg?v=1784368825,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Future Of The World rug flat view,,Future Of The World rug flat view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-255,chillgen.com,colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808,15913304555889,80878206091633,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ec84ac98cbdc7ffd35ab26d193913edc051ea3badad987dc565097cb0e680af4.jpg?v=1784368827,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,future classroom rug in playroom,,future classroom rug in playroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-255,chillgen.com,colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808,15913304555889,80878579089777,GALLERY_PUBLIC_CDN,10,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/335940c2a7321f74b33fdb51e52c2cee3d71736bebda5fb0a52f4bad084cb3b9_9e2d9e06-16e7-44f6-8197-6f4f39a3022c.jpg?v=1784368830,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,handprint classroom rug room mockup,,handprint classroom rug room mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808__img_10.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-255,chillgen.com,colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808,15913304555889,80878579122545,GALLERY_PUBLIC_CDN,11,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/10e732e8a24b45a28a75032a02f773c3066b23961b6cac4dd58484fe671bd375_b2887175-53cc-44c1-86f3-986588a31144.jpg?v=1784368833,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,personalized future rug overhead,,personalized future rug overhead,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808__img_11.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-255,chillgen.com,colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808,15913304555889,80878579155313,GALLERY_PUBLIC_CDN,12,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e416baa0c34c3e17fd9de803392191ff5e5abcad3c14a8d4bcf3738be2cc8c88_c4115286-9625-41b1-86bc-1adf137280dc.jpg?v=1784368836,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,future classroom rug angle,,future classroom rug angle,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808__img_12.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-255,chillgen.com,colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808,15913304555889,80878579188081,GALLERY_PUBLIC_CDN,13,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/653dcddb40c25440d97345b07fd80d7c51a191a1822ff90ff940d7a72f21cac5_b9321562-82d4-4e4f-802e-8e3fa162139e.jpg?v=1784368838,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,learning pattern detail for future rug,,learning pattern detail for future rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808__img_13.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-255,chillgen.com,colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808,15913304555889,80878579220849,GALLERY_PUBLIC_CDN,14,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cdb11a0e50168013f49e05d19e6d27ed3cfd9125d89b0d7994e0b6e1ed80daa0_10b0d133-adca-402c-a821-65cd78ee1567.jpg?v=1784368841,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,soft surface closeup for classroom rug,,soft surface closeup for classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808__img_14.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-255,chillgen.com,colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808,15913304555889,80878579253617,GALLERY_PUBLIC_CDN,15,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/35c00edf8b507f10f56d776693d894ba0d9adf62609c151b1a892f80fba54c79_3482518a-5ac8-4dfe-8b64-e5c6577ee0e1.jpg?v=1784368844,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,teacher reading on future classroom rug,,teacher reading on future classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808__img_15.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-255,chillgen.com,colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808,15913304555889,80878579286385,GALLERY_PUBLIC_CDN,16,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/38358a18bd3ca28e8dba264ca91d5bc455c34ca9233364a6b6a0a4d93560558b_13f90363-35ac-4f09-a460-5e178b429d56.jpg?v=1784368847,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,backing panel for handprint classroom rug,,backing panel for handprint classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808__img_16.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-255,chillgen.com,colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808,15913304555889,80878579319153,GALLERY_PUBLIC_CDN,17,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f1e6f9d560aee0d1720f4d8e780a03c1ae1391031c1d9af3f24af4f97805017c_66c8731e-c02f-418f-9eb3-f4f337f66374.jpg?v=1784368849,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,future classroom rug product view,,future classroom rug product view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808__img_17.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-255,chillgen.com,colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808,15913304555889,80878579351921,GALLERY_PUBLIC_CDN,18,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ec84ac98cbdc7ffd35ab26d193913edc051ea3badad987dc565097cb0e680af4_13129b2c-54b7-41e2-9d53-23f5344ed330.jpg?v=1784368852,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Future Of The World rug playroom scene,,Future Of The World rug playroom scene,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-handprints-kids-rug-fca6e65808-fca6e65808__img_18.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-256,chillgen.com,colorful-handprints-classroom-kids-rug-358d2f0393,15913305342321,80878213333361,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7bcf77eb0e82d668d648a339bdcdaa4f1ec74d412d57ea73a3b80ecf9de61d9e.jpg?v=1784368756,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Unique Masterpiece classroom rug flat view,,Unique Masterpiece classroom rug flat view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-handprints-classroom-kids-rug-358d2f0393__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-256,chillgen.com,colorful-handprints-classroom-kids-rug-358d2f0393,15913305342321,80878213366129,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/764ec209936590fd4e41b372142d69e5a20eb9c2a94e3e95fa83145d9067c1be.jpg?v=1784368759,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,handprint flower tree rug overhead,,handprint flower tree rug overhead,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-handprints-classroom-kids-rug-358d2f0393__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-256,chillgen.com,colorful-handprints-classroom-kids-rug-358d2f0393,15913305342321,80878213398897,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e242ca49eb734c40433954cefa6d0d03336202ece320129054771361f9d34ba5.jpg?v=1784368761,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,masterpiece classroom rug angle,,masterpiece classroom rug angle,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-handprints-classroom-kids-rug-358d2f0393__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-256,chillgen.com,colorful-handprints-classroom-kids-rug-358d2f0393,15913305342321,80878213431665,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3beb1ea8f50420dfd861e18ad9a568c4cd90fd8d46bc0420f06156b1509f662c.jpg?v=1784368764,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Unique Masterpiece rug in playroom,,Unique Masterpiece rug in playroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-handprints-classroom-kids-rug-358d2f0393__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-256,chillgen.com,colorful-handprints-classroom-kids-rug-358d2f0393,15913305342321,80878213464433,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ef94bc2d856a9e45e05d62ee45b1e2e1dac0bfbbccac01a31012796fe3142241.jpg?v=1784368767,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,teacher reading on masterpiece rug,,teacher reading on masterpiece rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-handprints-classroom-kids-rug-358d2f0393__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
