evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B030-291,chillgen.com,custom-running-horse-welcome-mat-2e0754fd8e-2e0754fd8e,15913419342193,80879097217393,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/aafb52fe5afe28805411dfc95ae566e304fd788ee851bcd01c53cc8590d3fae3.jpg?v=1784377175,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:59:11+07:00,charcoal running horse rug by sofa,,charcoal running horse rug by sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B030/custom-running-horse-welcome-mat-2e0754fd8e-2e0754fd8e__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B030-299,chillgen.com,personalized-classroom-welcome-doormat-teacher-students-7f5a91b5a9,15913422553457,80879118156145,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6dfad08393760296faef72ca0d294ba2b05cb8568a2ee20781fefd70b5116c03_8508b6af-5cbd-4df7-a6d8-54d77d51f78c.jpg?v=1784368264,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:59:11+07:00,non-skid backing detail for SLP mat,,non-skid backing detail for SLP mat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B030/personalized-classroom-welcome-doormat-teacher-students-7f5a91b5a9__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B030-299,chillgen.com,personalized-classroom-welcome-doormat-teacher-students-7f5a91b5a9,15913422553457,80879118188913,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/462e25f581f1a950847720b11c5c761b0337f63b8d837127cd69dc6fff9fcf6f_7fb68648-0927-433d-a3f3-b2493accbb78.jpg?v=1784368266,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:59:11+07:00,speech pathologist mat size chart,,speech pathologist mat size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B030/personalized-classroom-welcome-doormat-teacher-students-7f5a91b5a9__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B030-299,chillgen.com,personalized-classroom-welcome-doormat-teacher-students-7f5a91b5a9,15913422553457,80879118221681,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8e1678a73de7af01e5c71a1f254a17193fa12282a5ede297b46b9fefa94ab0ee_d5fef375-8ae0-483d-b11a-d4ed7251ca3e.jpg?v=1784368270,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:59:11+07:00,speech therapy mat use location panel,,speech therapy mat use location panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B030/personalized-classroom-welcome-doormat-teacher-students-7f5a91b5a9__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B030-299,chillgen.com,personalized-classroom-welcome-doormat-teacher-students-7f5a91b5a9,15913422553457,80879118254449,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1091b9b73ae5f011816adac78ebb498d564138026ef847d1fb30eab27876feb9_2dab950f-1427-41c5-9025-f80ed61ff7a0.jpg?v=1784368271,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:59:11+07:00,personalized SLP mat held by couple,,personalized SLP mat held by couple,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B030/personalized-classroom-welcome-doormat-teacher-students-7f5a91b5a9__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B030-299,chillgen.com,personalized-classroom-welcome-doormat-teacher-students-7f5a91b5a9,15913422553457,80879118287217,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/83ef276c06779d6564cb99ec78c75544954618615e23d97ec57d1d66914c0025_2b4965f5-277c-481b-891c-1cc8e17c8a82.jpg?v=1784368275,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:59:11+07:00,speech pathologist mat at doorway,,speech pathologist mat at doorway,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B030/personalized-classroom-welcome-doormat-teacher-students-7f5a91b5a9__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B030-300,chillgen.com,personalized-classroom-welcome-mat-teacher-name-ff4e426bbe,15913422717297,80879119270257,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cbf2e1cc3e8482699a617f8b92ec0ee0779c6faa462d97b5e6925504a6b1886d.jpg?v=1784368236,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:59:11+07:00,teacher name classroom mat held by person,,teacher name classroom mat held by person,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B030/personalized-classroom-welcome-mat-teacher-name-ff4e426bbe__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B030-300,chillgen.com,personalized-classroom-welcome-mat-teacher-name-ff4e426bbe,15913422717297,80879119401329,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7895049e63f0c5403ad383db821ee1710ca397b1923c34efc1fe424add8839f2.jpg?v=1784368237,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:59:11+07:00,personalized teacher mat at doorway,,personalized teacher mat at doorway,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B030/personalized-classroom-welcome-mat-teacher-name-ff4e426bbe__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B030-300,chillgen.com,personalized-classroom-welcome-mat-teacher-name-ff4e426bbe,15913422717297,80879119303025,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4100ffbc45dfd5e526095c4a9c85c7f852e45462ff39e15fd4a625c1a82ccdf9.jpg?v=1784368242,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:59:11+07:00,students entering classroom with welcome mat,,students entering classroom with welcome mat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B030/personalized-classroom-welcome-mat-teacher-name-ff4e426bbe__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B030-300,chillgen.com,personalized-classroom-welcome-mat-teacher-name-ff4e426bbe,15913422717297,80879119335793,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9b74c9f1f904394124ad0d679f0fd1346bc2c9c133976c48fdfe4608e299d053.jpg?v=1784368244,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:59:11+07:00,non-skid backing detail for teacher mat,,non-skid backing detail for teacher mat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B030/personalized-classroom-welcome-mat-teacher-name-ff4e426bbe__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B030-300,chillgen.com,personalized-classroom-welcome-mat-teacher-name-ff4e426bbe,15913422717297,80879119368561,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ae90796f07af4d975f76a98bdea6200ee164f8194a0649082055d751fb95de3f.jpg?v=1784368247,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:59:11+07:00,classroom entrance welcome mat,,classroom entrance welcome mat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B030/personalized-classroom-welcome-mat-teacher-name-ff4e426bbe__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B030-300,chillgen.com,personalized-classroom-welcome-mat-teacher-name-ff4e426bbe,15913422717297,80879119237489,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3ebef4db8012d3dcc1c96c3858bc1af8d2984ea22cc1b989b78a91559b37f055.jpg?v=1784368250,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:59:11+07:00,black version teacher name mat preview,,black version teacher name mat preview,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B030/personalized-classroom-welcome-mat-teacher-name-ff4e426bbe__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B030-300,chillgen.com,personalized-classroom-welcome-mat-teacher-name-ff4e426bbe,15913422717297,80879119434097,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c90b03e277a414755a8dd2a66901c71e628bdcc3fac8f81287aea228aab6a2c5.jpg?v=1784368253,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:59:11+07:00,teacher name mat on wood floor,,teacher name mat on wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B030/personalized-classroom-welcome-mat-teacher-name-ff4e426bbe__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B030-300,chillgen.com,personalized-classroom-welcome-mat-teacher-name-ff4e426bbe,15913422717297,80879119466865,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7c42f5fd504ecff4dc637d7d041cc63b9321ad45535a15f74687c8a7ce9ba1f8.jpg?v=1784368255,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:59:11+07:00,classroom welcome mat by white door,,classroom welcome mat by white door,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B030/personalized-classroom-welcome-mat-teacher-name-ff4e426bbe__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
