evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B011-101,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-welcome-mat,15969302446449,81244361294193,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0252c420e77969b7773c7184f197dfd51697a86b07e0c928cd2d698e788945e2.jpg?v=1786646330,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,personalized classroom affirmation welcome rug in classroom,,personalized classroom affirmation welcome rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-welcome-mat__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-108,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-106,15969303200113,81244372533617,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/42381181f07e75bfb8b866b9dcc2521d2eef1ae3043a10686e59e217d5b145a8.jpg?v=1786646471,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,overhead view of personalized crayon classroom rug,,overhead view of personalized crayon classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-106__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-108,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-106,15969303200113,81244372566385,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c1ecc276bbc76b71208917cfbe3d9e5659737e63e262b4942fedb011aef4762f.jpg?v=1786646471,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,crayon affirmation rug in playroom scene,,crayon affirmation rug in playroom scene,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-106__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-108,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-106,15969303200113,81244372599153,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e267a07226290784a450d0e4ed252c73ff937e12ec823e4956d4f3eb186aa76f.jpg?v=1786646471,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,front product image of teacher crayon rug,,front product image of teacher crayon rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-106__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-108,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-106,15969303200113,81244372631921,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e9624f47bb7c890a24048e54c7d243217083277315ec7887d3851e559b7452a5.jpg?v=1786646471,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,teacher and children on crayon classroom rug,,teacher and children on crayon classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-106__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-108,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-106,15969303200113,81244372664689,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/17d9306d509cab73672635afff74b48191e5bb8c611fef6877b671144e9f91ee.jpg?v=1786646471,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,teacher reading with children on crayon rug,,teacher reading with children on crayon rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-106__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-108,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-106,15969303200113,81244372697457,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a5352156873286029a5aef82537425dcad42ef242b8b23880886a7796e055118.jpg?v=1786646471,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,thickened bound edge graphic for crayon classroom rug,,thickened bound edge graphic for crayon classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-106__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-109,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-107,15969303265649,81244373516657,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4d37d12bc564c93aefa3f771fc360cf3d6c2b88292f7af44deacbe387be5710b.jpg?v=1786646488,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,good day for learning teacher rug in classroom,,good day for learning teacher rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-107__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-109,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-107,15969303265649,81244373549425,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8741ac542cd9cb744f4b3965f8996fdf86730ac8a90686060a25daa0e45d8925.jpg?v=1786646488,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,custom learning day rug in classroom with cubbies,,custom learning day rug in classroom with cubbies,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-107__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-109,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-107,15969303265649,81244373582193,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0ec075b37cf0f4ac7b4f20210c0ccb751a163ff6d02d154ed8c56c68075aaea2.jpg?v=1786646488,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,overhead view of personalized learning day rug,,overhead view of personalized learning day rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-107__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-109,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-107,15969303265649,81244373614961,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/99b07678eba819c5d4cd042edae322b54624c7ac19b208bd0fca1b4bc0c297e4.jpg?v=1786646488,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,learning day rug in playroom scene,,learning day rug in playroom scene,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-107__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-109,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-107,15969303265649,81244373647729,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0665e6b0bf7cb9478d276c8cbc75b872acb86fce642655ee5c2b9e27375b18e4.jpg?v=1786646488,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,front product image of good day for learning rug,,front product image of good day for learning rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-107__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-109,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-107,15969303265649,81244373680497,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d7df0914255a6d6be4bfc8a9af691543d298b5fe3a9e63a48899f007bf6b6ccd.jpg?v=1786646488,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,teacher and children on learning day rug,,teacher and children on learning day rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-107__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-109,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-107,15969303265649,81244373713265,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8a3096069415759144f86a56c1877c065da5231fee96bdd5e075e69857daaaf0.jpg?v=1786646488,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,teacher reading with children on learning rug,,teacher reading with children on learning rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-107__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-109,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-107,15969303265649,81244373746033,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/25e3c2c79edc80791d86661c246f01348676dea4821f17c18545518b3c7c758e.jpg?v=1786646488,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,thickened bound edge graphic for learning day rug,,thickened bound edge graphic for learning day rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-107__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-110,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-108,15969303331185,81244375810417,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0e0f6a5cf52e63cdc00bc5796c9e4e148712d3f942feb068384b6c4f29647a83.jpg?v=1786646518,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,rainbow welcome classroom rug in room mockup,,rainbow welcome classroom rug in room mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-108__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-110,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-108,15969303331185,81244375843185,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/bb9a666fd29853fa4d09ecbfd59bbc371436cb7ff0efe5807b81539639d2bb81.jpg?v=1786646518,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,custom rainbow teacher rug in classroom with cubbies,,custom rainbow teacher rug in classroom with cubbies,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-108__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-110,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-108,15969303331185,81244375875953,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/06cb74dc13a73b0c4f2deedac92c96d30fffab0072618c59d5fa4f722a9c9475.jpg?v=1786646517,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,overhead view of personalized rainbow welcome rug,,overhead view of personalized rainbow welcome rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-108__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-110,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-108,15969303331185,81244375908721,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3724210abc49d3a8cc4179a69580337e8615eb41c3584ece6dfe89df1fccb3b0.jpg?v=1786646518,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,rainbow classroom rug in playroom scene,,rainbow classroom rug in playroom scene,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-108__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-110,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-108,15969303331185,81244375941489,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e4dac5a8154767a235fe942bce8f8f8f6ce40f25ddb0fcc17197a4bbace40455.jpg?v=1786646517,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,teacher reading with children on rainbow welcome rug,,teacher reading with children on rainbow welcome rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-108__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-110,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-108,15969303331185,81244375974257,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f7081f34a36b77c83f675c85e7866570a0293fd47a4a6108228953dbee3f275c.jpg?v=1786646518,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,teacher and children on colorful classroom rug,,teacher and children on colorful classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-108__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-110,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-108,15969303331185,81244376007025,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f31428fc05c26c06cbd3fbbb92f37cf069756210bae982af36f7041eeb390b9c.jpg?v=1786646517,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,front product image of rainbow classroom welcome rug,,front product image of rainbow classroom welcome rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-108__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B011-110,chillgen.com,personalized-teacher-classroom-rug-custom-back-to-school-design-108,15969303331185,81244376039793,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cc7b8f6ff3e77bdab23adc56b5a4934bde0f3862119c8dd21f2051500ba2f907.jpg?v=1786646517,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:35:56+07:00,thickened bound edge graphic for rainbow welcome rug,,thickened bound edge graphic for rainbow welcome rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B011/personalized-teacher-classroom-rug-custom-back-to-school-design-108__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
