evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B010-091,chillgen.com,personalized-calming-corner-rug-for-classroom-custom-tea-design-103,15913411412337,80879040070001,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ef9e0b2e7b9e2630a3486167aee563629a862db5ec5145fdec94eeda55c6f59c.jpg?v=1784368315,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,safe space classroom rug with colorful hearts,,safe space classroom rug with colorful hearts,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-calming-corner-rug-for-classroom-custom-tea-design-103__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-096,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-07,15969297695089,81244033417585,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/52b4267cfb93afbf7564963ea202b125b79daef47c3ec3fde1917ceccf3ab794.jpg?v=1786644868,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,size chart for teacher classroom rules rug,,size chart for teacher classroom rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-07__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-096,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-07,15969297695089,81244033450353,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5d7e08ebdf20aa1c4622a82174d8e0fe8600b8d2d96c39338eb4ccc9ddab21c8.jpg?v=1786644868,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,classroom rules rug in large classroom,,classroom rules rug in large classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-07__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-096,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-07,15969297695089,81244033483121,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3ad39f9efffe2afcaa32d1e2301c464e4b49cf39096bd28e652a1b2608adc672.jpg?v=1786644869,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,custom rules rug in home classroom scene,,custom rules rug in home classroom scene,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-07__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-096,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-07,15969297695089,81244033515889,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/aa9c9c08876dac321120192d9eda5ccd47b31202eb928a9fb61b82368b9f85dc.jpg?v=1786644868,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,teacher with students on classroom rules rug,,teacher with students on classroom rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-07__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-096,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-07,15969297695089,81244033548657,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/afbbae3521468f6e1b00be1d733a0098475e2e8a366a7955d7faafb8a7350afb.jpg?v=1786644868,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,machine washable vacuum cleaner graphic for classroom rules rug,,machine washable vacuum cleaner graphic for classroom rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-07__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-096,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-07,15969297695089,81244033581425,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b510a851fb4d86d8950f1bc28cc31e2890b2feb9d9a2c6527702c2ac5ec9e508.jpg?v=1786644868,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,angled classroom rules rug in reading corner,,angled classroom rules rug in reading corner,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-07__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-096,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-07,15969297695089,81244033614193,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7169e23cfb5a45cf86688d7c6c6a0c44dc3bd36841a43b48fb41290be5ca8952.jpg?v=1786644868,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,material and backing detail for classroom rules rug,,material and backing detail for classroom rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-07__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-096,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-07,15969297695089,81244321775985,GALLERY_PUBLIC_CDN,10,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fcc64344eeab3f077dcb35028dd94e64a6319d3c413c3926e179834523c0aff0_3923fd6b-f6b7-4fb6-a002-e7636ce83849.jpg?v=1786645171,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,front product image of classroom rules rug,,front product image of classroom rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-07__img_10.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-096,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-07,15969297695089,81244321808753,GALLERY_PUBLIC_CDN,11,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/313b44d7fde271dea0f7cc76c8b05b5ced5b1ea241898c55cb1a90d050428dc9_db3677a7-bdba-4938-99a4-9ebd888a14b1.jpg?v=1786645171,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,teacher-name rules rug in classroom mockup,,teacher-name rules rug in classroom mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-07__img_11.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-096,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-07,15969297695089,81244321841521,GALLERY_PUBLIC_CDN,12,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/52b4267cfb93afbf7564963ea202b125b79daef47c3ec3fde1917ceccf3ab794_8b45a80e-9c3c-4d03-9c9f-b8a4d44e618b.jpg?v=1786645170,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,repeated size chart for classroom rules rug,,repeated size chart for classroom rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-07__img_12.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-096,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-07,15969297695089,81244321874289,GALLERY_PUBLIC_CDN,13,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5d7e08ebdf20aa1c4622a82174d8e0fe8600b8d2d96c39338eb4ccc9ddab21c8_7b2a340e-4111-4b50-a524-a99b39289bd8.jpg?v=1786645171,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,large classroom scene with personalized rules rug,,large classroom scene with personalized rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-07__img_13.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-096,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-07,15969297695089,81244321907057,GALLERY_PUBLIC_CDN,14,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3ad39f9efffe2afcaa32d1e2301c464e4b49cf39096bd28e652a1b2608adc672_320c6c1f-86bf-47ae-9948-af7353a14698.jpg?v=1786645171,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,home classroom with classroom rules rug,,home classroom with classroom rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-07__img_14.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-096,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-07,15969297695089,81244321939825,GALLERY_PUBLIC_CDN,15,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/aa9c9c08876dac321120192d9eda5ccd47b31202eb928a9fb61b82368b9f85dc_02146832-46d0-41d8-be3b-93b3ee8cb65c.jpg?v=1786645171,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,students gathered on rules rug,,students gathered on rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-07__img_15.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-096,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-07,15969297695089,81244321972593,GALLERY_PUBLIC_CDN,16,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/afbbae3521468f6e1b00be1d733a0098475e2e8a366a7955d7faafb8a7350afb_9d134c42-a29b-4e65-bbe4-714049931c5b.jpg?v=1786645170,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,washable care graphic for classroom rules rug,,washable care graphic for classroom rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-07__img_16.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-096,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-07,15969297695089,81244322005361,GALLERY_PUBLIC_CDN,17,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b510a851fb4d86d8950f1bc28cc31e2890b2feb9d9a2c6527702c2ac5ec9e508_8e09c145-f2aa-45a1-a5ce-63ed5fe106ef.jpg?v=1786645171,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,angled view of teacher classroom rules rug,,angled view of teacher classroom rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-07__img_17.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-096,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-07,15969297695089,81244322038129,GALLERY_PUBLIC_CDN,18,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7169e23cfb5a45cf86688d7c6c6a0c44dc3bd36841a43b48fb41290be5ca8952_ca41ebd9-39ec-4c04-94ad-59a9dce3f547.jpg?v=1786645170,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,reinforced edge and non-slip backing graphic for rules rug,,reinforced edge and non-slip backing graphic for rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-07__img_18.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-097,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-04,15969297727857,81244033778033,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/850d19bf8467a7162508b63595893b5732e99fdf7b4e830a786965eccd11d50a.jpg?v=1786644881,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,kindness classroom rules rug with teacher name,,kindness classroom rules rug with teacher name,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-04__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-097,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-04,15969297727857,81244033810801,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8504634f4f694f800c2b58f2247ab1e097c6693bf0d6b30818999bc2d4c1c389.jpg?v=1786644881,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,personalized kindness rules rug in room mockup,,personalized kindness rules rug in room mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-04__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-097,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-04,15969297727857,81244033843569,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1c6ca5e2057a7f74ba9c0cff515891b852f1c47a008d2d9e78f9695b847cd7ff.jpg?v=1786644881,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,size chart for kindness classroom rules rug,,size chart for kindness classroom rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-04__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-097,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-04,15969297727857,81244033876337,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4e4d9524208e6514e673e53e765e2221aaa7f05a81a040d93589c9647365a370.jpg?v=1786644881,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,kindness rules rug in classroom reading area,,kindness rules rug in classroom reading area,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-04__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-097,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-04,15969297727857,81244033909105,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/625025f952ce99acc8fc5c5b33d0ce687c04fac678d8635b4558ad6ad37cf9b2.jpg?v=1786644881,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,teacher-name classroom rules rug in large classroom,,teacher-name classroom rules rug in large classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-04__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-097,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-04,15969297727857,81244033941873,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/79981c59bfbf8b69dde6a497401ed128385f4005aa53e5f6483df30596f9ca0a.jpg?v=1786644881,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,custom kindness rules rug in home classroom,,custom kindness rules rug in home classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-04__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-097,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-04,15969297727857,81244033974641,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/98363ff69875f990e8196b32e838e9e562052eeabb15e2ca45a03af53c85d5f8.jpg?v=1786644881,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,teacher with students on kindness rules rug,,teacher with students on kindness rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-04__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-097,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-04,15969297727857,81244034007409,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4de74cd7d8c25a40f7f337e12a1d7b4e54dd757f56f3791e275c31cb14b8939d.jpg?v=1786644881,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,material and backing detail for kindness rules rug,,material and backing detail for kindness rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-04__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-097,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-04,15969297727857,81244034040177,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/69d09eeaf589819a10e1640fa95ff114107d70af9b4dde3b2af96af4a2a6e6ef.jpg?v=1786644881,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,machine washable vacuum cleaner graphic for rules rug,,machine washable vacuum cleaner graphic for rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-04__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-097,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-04,15969297727857,81244322660721,GALLERY_PUBLIC_CDN,10,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/850d19bf8467a7162508b63595893b5732e99fdf7b4e830a786965eccd11d50a_350c6a3c-aa9a-466c-b33a-06b3e143a8b6.jpg?v=1786645185,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,front product image of kindness classroom rules rug,,front product image of kindness classroom rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-04__img_10.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-097,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-04,15969297727857,81244322693489,GALLERY_PUBLIC_CDN,11,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8504634f4f694f800c2b58f2247ab1e097c6693bf0d6b30818999bc2d4c1c389_232b38a2-12f1-4158-9071-58c5cccf2d27.jpg?v=1786645185,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,teacher-name kindness rug in classroom mockup,,teacher-name kindness rug in classroom mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-04__img_11.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-097,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-04,15969297727857,81244322726257,GALLERY_PUBLIC_CDN,12,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1c6ca5e2057a7f74ba9c0cff515891b852f1c47a008d2d9e78f9695b847cd7ff_62ceca4b-43eb-44f4-a86c-f90658911756.jpg?v=1786645185,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,repeated size chart for kindness rules rug,,repeated size chart for kindness rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-04__img_12.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-097,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-04,15969297727857,81244322759025,GALLERY_PUBLIC_CDN,13,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4e4d9524208e6514e673e53e765e2221aaa7f05a81a040d93589c9647365a370_f7117648-1cbd-4f14-9efd-1f573f6ada9e.jpg?v=1786645185,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,angled classroom scene with kindness rules rug,,angled classroom scene with kindness rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-04__img_13.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-097,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-04,15969297727857,81244322791793,GALLERY_PUBLIC_CDN,14,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/625025f952ce99acc8fc5c5b33d0ce687c04fac678d8635b4558ad6ad37cf9b2_c9cd5a0b-a2c5-458b-bda9-662103f5e469.jpg?v=1786645185,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,large classroom mockup of kindness rules rug,,large classroom mockup of kindness rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-04__img_14.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B010-097,chillgen.com,personalized-teachers-classroom-rug-custom-teacher-name-c-design-04,15969297727857,81244322824561,GALLERY_PUBLIC_CDN,15,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/79981c59bfbf8b69dde6a497401ed128385f4005aa53e5f6483df30596f9ca0a_cf1a6f2f-b91e-4d60-bcd8-e2beaafc92f3.jpg?v=1786645185,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:31:42+07:00,home classroom scene with kindness rules rug,,home classroom scene with kindness rules rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B010/personalized-teachers-classroom-rug-custom-teacher-name-c-design-04__img_15.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
