evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B016-151,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-112,15969442365809,81245679747441,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e196544a47b5bc6dfbb39bb4e38ac37398397d2fafa1ce3a67ce10527d35f737.jpg?v=1786653802,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,witch hat pumpkin Halloween rug overhead view,,witch hat pumpkin Halloween rug overhead view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-112__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-158,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-103,15969451147633,81245784801649,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/bfb846a0d944ccaaebdf0beb3039d9fe94c2f7d2d6291f7c8a117f9ce8c38e47.jpg?v=1786656148,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,anti-slip backing graphic for burgundy rug,,anti-slip backing graphic for burgundy rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-103__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-159,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-104,15969451180401,81245785031025,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7eaaaad0233e8257160c378967bd100d9851c9c98fdc5c92e9903d198ec10389.jpg?v=1786656160,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,black Orthodox cross rug beside sofa,,black Orthodox cross rug beside sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-104__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-159,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-104,15969451180401,81245785063793,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/608712243595e66bd8e042507a0c50c628a7c962420142af737597f109d42983.jpg?v=1786656161,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,size guide for black gold cross rug,,size guide for black gold cross rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-104__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-159,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-104,15969451180401,81245785096561,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/042600ecf5ac1f39cb12ebc00d13c7fc672afadc2aea1aedfac436430013ac86.jpg?v=1786656160,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,black Christian cross rug overhead view,,black Christian cross rug overhead view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-104__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-159,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-104,15969451180401,81245785129329,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/98193b128c4e109bcbb06ed89581d8e8de416045c812e15dd886f159a81fe4f5.jpg?v=1786656160,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,black Orthodox rug in cozy living room,,black Orthodox rug in cozy living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-104__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-159,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-104,15969451180401,81245785162097,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ab3e9706bf5784c0f3eee026164d9caeb16b11360652f890b28ff004cd44d45f.jpg?v=1786656160,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,religious cross rug in bright room,,religious cross rug in bright room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-104__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-159,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-104,15969451180401,81245785194865,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2d5ac28cb5cf70b1303118e6eb7c2240fb888344d1f012c6925bc206593f4915.jpg?v=1786656160,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,woman sitting near black cross prayer rug,,woman sitting near black cross prayer rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-104__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-159,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-104,15969451180401,81245785227633,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/892bb60c63623bd64cad0eeda07bb1db76c580eb77b236ef4fa71febdbe6f294.jpg?v=1786656161,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,anti-slip backing graphic for Orthodox rug,,anti-slip backing graphic for Orthodox rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-104__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-159,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-104,15969451180401,81245785260401,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d8c39a50a511b320fc2523a4cba93555af516eabd3cb6bd76543e373c0f6c8d3.jpg?v=1786656160,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,microfiber memory foam detail for black rug,,microfiber memory foam detail for black rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-104__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-160,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-105,15969451213169,81245785489777,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e2209b69bd8f4ab8f5514d64d0533f908ceeab9e822fc50561ed303b19729818.jpg?v=1786656176,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,navy gold Orthodox cross rug beside sofa,,navy gold Orthodox cross rug beside sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-105__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-160,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-105,15969451213169,81245785522545,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/83e128c333c709e4d77b5ac70df8acda9c85c834e549970102684cf192e82eb2.jpg?v=1786656176,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,size guide for navy cross rug,,size guide for navy cross rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-105__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-160,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-105,15969451213169,81245785555313,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0623b3aea478555dfa635b66bf011c0385d0179e2309968c919366fd44c9547c.jpg?v=1786656176,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,navy Christian cross rug overhead view,,navy Christian cross rug overhead view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-105__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-160,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-105,15969451213169,81245785588081,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/690cff73c5c23942a68c8accd6dbf2f65c9cf4f4edf809b04a6b05853361ec32.jpg?v=1786656176,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,navy Orthodox rug in cozy living room,,navy Orthodox rug in cozy living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-105__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-160,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-105,15969451213169,81245785620849,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/983f85f602b16e4cebd60ba229f06188174cc5b33abfce2aef404842e113990f.jpg?v=1786656175,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,religious cross rug in bright room,,religious cross rug in bright room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-105__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-160,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-105,15969451213169,81245785653617,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/008cb18397b3858188addc486e1967934e648ad274dd1c5a6a81836ac5672855.jpg?v=1786656176,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,anti-slip backing graphic for navy Orthodox rug,,anti-slip backing graphic for navy Orthodox rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-105__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-160,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-105,15969451213169,81245785686385,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d4efaf47eadd126a8ab7b528bb39e833829d177ddaf3ca8933cca57f2b1edd0a.jpg?v=1786656176,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,microfiber memory foam detail for navy rug,,microfiber memory foam detail for navy rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-105__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B016-160,chillgen.com,personalized-orthodox-christian-area-rug-custom-eastern-design-105,15969451213169,81245785719153,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1acf6de83e94f4b9d9673fb5d7751f7ab3372e5f26d24fc8b18d50bbfb2ebab6.jpg?v=1786656176,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:59:39+07:00,woman sitting near navy cross prayer rug,,woman sitting near navy cross prayer rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B016/personalized-orthodox-christian-area-rug-custom-eastern-design-105__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
