evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B040-391,chillgen.com,celtic-tree-of-life-welcome-mat-5798e850b0,15913349316977,80878480982385,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9e11d11f275a66f4cfe6a4c8451e1160d836d7affe4676fa12c4e958a47cfd7c.jpg?v=1784385135,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:46:29+07:00,sunset Celtic Tree of Life rug patio view,,sunset Celtic Tree of Life rug patio view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B040/celtic-tree-of-life-welcome-mat-5798e850b0__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B040-399,chillgen.com,custom-tree-of-life-welcome-mat-celtic-design-7a9bd2508d-7a9bd2508d,15913351020913,80878489370993,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/71840b0df4ad372bca7fac0ff501bc2a07d2b8e980991cea05214c5df474d0bb.jpg?v=1784384958,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:46:29+07:00,jeweled Celtic Tree rug patio view,,jeweled Celtic Tree rug patio view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B040/custom-tree-of-life-welcome-mat-celtic-design-7a9bd2508d-7a9bd2508d__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B040-399,chillgen.com,custom-tree-of-life-welcome-mat-celtic-design-7a9bd2508d-7a9bd2508d,15913351020913,80878489403761,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/702adfef6757a8c844f4d11d3ae027116953950b9005eb08d91e28aba531d4be.jpg?v=1784384958,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:46:29+07:00,ornate Yggdrasil rug size chart,,ornate Yggdrasil rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B040/custom-tree-of-life-welcome-mat-celtic-design-7a9bd2508d-7a9bd2508d__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B040-399,chillgen.com,custom-tree-of-life-welcome-mat-celtic-design-7a9bd2508d-7a9bd2508d,15913351020913,80878489436529,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5014b2324d500b3e833a5ab9619cc10f755b1e489c0e38efde11c71645fd55ca.jpg?v=1784384964,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:46:29+07:00,microfiber jeweled Celtic detail,,microfiber jeweled Celtic detail,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B040/custom-tree-of-life-welcome-mat-celtic-design-7a9bd2508d-7a9bd2508d__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B040-399,chillgen.com,custom-tree-of-life-welcome-mat-celtic-design-7a9bd2508d-7a9bd2508d,15913351020913,80878489469297,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fa7651e52b07785575cfc84d15ae6dd4149c805121cb67f13a15a55345bcb1b4.jpg?v=1784384963,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:46:29+07:00,anti-slip backing panel for ornate rug,,anti-slip backing panel for ornate rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B040/custom-tree-of-life-welcome-mat-celtic-design-7a9bd2508d-7a9bd2508d__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B040-399,chillgen.com,custom-tree-of-life-welcome-mat-celtic-design-7a9bd2508d-7a9bd2508d,15913351020913,80878489502065,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/29c7ad8f3bac537b5c567c5aee416fe4377c88c649601b8273deea839f86764b.jpg?v=1784384969,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:46:29+07:00,jeweled Tree rug in living room,,jeweled Tree rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B040/custom-tree-of-life-welcome-mat-celtic-design-7a9bd2508d-7a9bd2508d__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B040-399,chillgen.com,custom-tree-of-life-welcome-mat-celtic-design-7a9bd2508d-7a9bd2508d,15913351020913,80878489534833,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e1f6017d04f0066295e183be7781d9a94262c037328910f0c6e3c3958160df05.jpg?v=1784384969,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:46:29+07:00,Celtic design tree rug room mockup,,Celtic design tree rug room mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B040/custom-tree-of-life-welcome-mat-celtic-design-7a9bd2508d-7a9bd2508d__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B040-399,chillgen.com,custom-tree-of-life-welcome-mat-celtic-design-7a9bd2508d-7a9bd2508d,15913351020913,80878489567601,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6a7a53e778fd2f47766a3a78daf81883cb60a54f63319209404171cc748d1b00.jpg?v=1784384974,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:46:29+07:00,jeweled Celtic rug beside sofa,,jeweled Celtic rug beside sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B040/custom-tree-of-life-welcome-mat-celtic-design-7a9bd2508d-7a9bd2508d__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B040-399,chillgen.com,custom-tree-of-life-welcome-mat-celtic-design-7a9bd2508d-7a9bd2508d,15913351020913,80878489600369,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ed1b2192dfa2381f5a8e4652f1b347816fef0fa915166dad81b4695de6cfc11a.jpg?v=1784384974,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:46:29+07:00,ornate Tree of Life rug by fireplace,,ornate Tree of Life rug by fireplace,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B040/custom-tree-of-life-welcome-mat-celtic-design-7a9bd2508d-7a9bd2508d__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B040-400,chillgen.com,custom-tree-of-life-celtic-doormat-eaeb60bb6c-eaeb60bb6c,15913351184753,80878491337073,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4bb0f3f4b24931f8d90bb17ef6e7f1ab76cafe9adeda6f314cf1e0ff2332b46d.jpg?v=1784384935,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:46:29+07:00,rainbow mosaic Tree rug patio view,,rainbow mosaic Tree rug patio view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B040/custom-tree-of-life-celtic-doormat-eaeb60bb6c-eaeb60bb6c__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B040-400,chillgen.com,custom-tree-of-life-celtic-doormat-eaeb60bb6c-eaeb60bb6c,15913351184753,80878491369841,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4c38a101527853b8b58377765f1c018a5717a7f6c7ea839dbbbdd69ace517112.jpg?v=1784384935,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:46:29+07:00,mosaic Tree of Life rug size chart,,mosaic Tree of Life rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B040/custom-tree-of-life-celtic-doormat-eaeb60bb6c-eaeb60bb6c__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B040-400,chillgen.com,custom-tree-of-life-celtic-doormat-eaeb60bb6c-eaeb60bb6c,15913351184753,80878491402609,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2b2481f5b2e4bea62a0659951cd4df4cd0f53b33e22aefa36fff42a49d905709.jpg?v=1784384941,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:46:29+07:00,microfiber rainbow mosaic detail,,microfiber rainbow mosaic detail,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B040/custom-tree-of-life-celtic-doormat-eaeb60bb6c-eaeb60bb6c__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B040-400,chillgen.com,custom-tree-of-life-celtic-doormat-eaeb60bb6c-eaeb60bb6c,15913351184753,80878491435377,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0f0e25de6e4ce46165065fb7677f46fbd4b925f96f25cd9a5ce7d64f7d2cf043.jpg?v=1784384941,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:46:29+07:00,anti-slip backing for mosaic rug,,anti-slip backing for mosaic rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B040/custom-tree-of-life-celtic-doormat-eaeb60bb6c-eaeb60bb6c__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B040-400,chillgen.com,custom-tree-of-life-celtic-doormat-eaeb60bb6c-eaeb60bb6c,15913351184753,80878491468145,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1e24d5fc4bef3f70ca2f3f47b5d8a510b2d84005c166576ce2fda54cccfb89f6.jpg?v=1784384946,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:46:29+07:00,rainbow Tree rug in living room,,rainbow Tree rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B040/custom-tree-of-life-celtic-doormat-eaeb60bb6c-eaeb60bb6c__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B040-400,chillgen.com,custom-tree-of-life-celtic-doormat-eaeb60bb6c-eaeb60bb6c,15913351184753,80878491500913,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2e638acfe987e8b2ef202d500846cb1938f4e0215edc2af374f645a2eaf33d57.jpg?v=1784384947,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:46:29+07:00,colorful mosaic tree rug room mockup,,colorful mosaic tree rug room mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B040/custom-tree-of-life-celtic-doormat-eaeb60bb6c-eaeb60bb6c__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B040-400,chillgen.com,custom-tree-of-life-celtic-doormat-eaeb60bb6c-eaeb60bb6c,15913351184753,80878491533681,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7118927deced99948c2400cdc083ba6b3cd6f5fd6888eec8f88887a7588207df.jpg?v=1784384952,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:46:29+07:00,rainbow mosaic rug beside sofa,,rainbow mosaic rug beside sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B040/custom-tree-of-life-celtic-doormat-eaeb60bb6c-eaeb60bb6c__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B040-400,chillgen.com,custom-tree-of-life-celtic-doormat-eaeb60bb6c-eaeb60bb6c,15913351184753,80878491566449,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/41a36a205474aa5ab112f68640066ca0d44657bfbec4eb6db4ad9f0fed48fe79.jpg?v=1784384952,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:46:29+07:00,Tree of Life mosaic rug by fireplace,,Tree of Life mosaic rug by fireplace,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B040/custom-tree-of-life-celtic-doormat-eaeb60bb6c-eaeb60bb6c__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
