evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B019-181,chillgen.com,custom-soccer-round-rug-trophy-championship-carpet-3ca0f26f80,15913465086321,80879441641841,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4949aa274fa1a93749737f3a6d978d7efbaeedbd6424e40afadf23ff28cb8b69.jpg?v=1784383993,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:12:05+07:00,three nations soccer round rug overhead view,,three nations soccer round rug overhead view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B019/custom-soccer-round-rug-trophy-championship-carpet-3ca0f26f80__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B019-188,chillgen.com,personalized-soccer-tournament-trophy-rug-0bdc87e8ab-0bdc87e8ab,15913452274033,80879334195569,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/eeec6d26ceed95b1665c21ab60ac226fa37232606d20e8a6b3924805b9f24ccc.jpg?v=1784384174,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:12:05+07:00,microfiber detail for soccer tournament rug,,microfiber detail for soccer tournament rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B019/personalized-soccer-tournament-trophy-rug-0bdc87e8ab-0bdc87e8ab__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B019-189,chillgen.com,custom-octopus-shaped-area-rug-a96ca58e10-a96ca58e10,15913340764529,80878452408689,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e399e238a0e5458fdb9f0bf172ef23dd32d2a5a572b46babf150373d3c72d3e5.jpg?v=1784376284,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:12:05+07:00,octopus tentacle shaped rug in room,,octopus tentacle shaped rug in room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B019/custom-octopus-shaped-area-rug-a96ca58e10-a96ca58e10__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B019-189,chillgen.com,custom-octopus-shaped-area-rug-a96ca58e10-a96ca58e10,15913340764529,80878452441457,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a0859075a5c6b4ba9c32ab5768c50f9e6a89aa91646656409a2b270ef8ca4193.jpg?v=1784376284,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:12:05+07:00,octopus area rug product image,,octopus area rug product image,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B019/custom-octopus-shaped-area-rug-a96ca58e10-a96ca58e10__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B019-189,chillgen.com,custom-octopus-shaped-area-rug-a96ca58e10-a96ca58e10,15913340764529,80878452474225,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/59f883430ac2efa45eeb5a924dd10c4080ee76eb9532195cf45e806743614e66.jpg?v=1784376289,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:12:05+07:00,octopus rug on dark wood floor,,octopus rug on dark wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B019/custom-octopus-shaped-area-rug-a96ca58e10-a96ca58e10__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B019-189,chillgen.com,custom-octopus-shaped-area-rug-a96ca58e10-a96ca58e10,15913340764529,80878452506993,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ee8d510057319be0aaa6c3437a794b2bbe7b7ef50167bd73a23334639d26cd44.jpg?v=1784376290,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:12:05+07:00,custom shape area rug feature panel,,custom shape area rug feature panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B019/custom-octopus-shaped-area-rug-a96ca58e10-a96ca58e10__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B019-189,chillgen.com,custom-octopus-shaped-area-rug-a96ca58e10-a96ca58e10,15913340764529,80878452539761,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e16edb85dd866ed826b8ab0c702311709dd93686d0cf9f38e6e998b863cca9fe.jpg?v=1784376294,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:12:05+07:00,octopus rug in modern living room,,octopus rug in modern living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B019/custom-octopus-shaped-area-rug-a96ca58e10-a96ca58e10__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B019-189,chillgen.com,custom-octopus-shaped-area-rug-a96ca58e10-a96ca58e10,15913340764529,80878452572529,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c8217f4b8981f3142176a7256326e09e3d27a513c98f1a52d1a704d9ee8e3e73.jpg?v=1784376295,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:12:05+07:00,layered construction for octopus rug,,layered construction for octopus rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B019/custom-octopus-shaped-area-rug-a96ca58e10-a96ca58e10__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B019-189,chillgen.com,custom-octopus-shaped-area-rug-a96ca58e10-a96ca58e10,15913340764529,80878452605297,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/684b972f715956ce6bc4866d5278fd92f73f1b21d7b2d585c57ead53f040b35c.jpg?v=1784376299,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:12:05+07:00,size chart and backing view for octopus rug,,size chart and backing view for octopus rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B019/custom-octopus-shaped-area-rug-a96ca58e10-a96ca58e10__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B019-190,chillgen.com,wheel-of-feelings-and-emotions-round-rug-0fc607e644-0fc607e644,15913296691569,80878135214449,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/87f29d7156eead8af9e5eeec9e1789d3acf500cc539512f6858bed62a5940b10.jpg?v=1784369334,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:12:05+07:00,I Am feelings wheel rug in classroom,,I Am feelings wheel rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B019/wheel-of-feelings-and-emotions-round-rug-0fc607e644-0fc607e644__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B019-190,chillgen.com,wheel-of-feelings-and-emotions-round-rug-0fc607e644-0fc607e644,15913296691569,80878135247217,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9d43238bd6a490fceef0ed8bf03953306c06881b3b756a212f8c1af5a2b56c5f.jpg?v=1784369336,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:12:05+07:00,size guide for feelings wheel rug,,size guide for feelings wheel rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B019/wheel-of-feelings-and-emotions-round-rug-0fc607e644-0fc607e644__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B019-190,chillgen.com,wheel-of-feelings-and-emotions-round-rug-0fc607e644-0fc607e644,15913296691569,80878135279985,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f215bff2f15d51ef5f8a7164b6b0af77af21d2ad69bf5c7fc532016e77b9d694.jpg?v=1784369339,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:12:05+07:00,baby on non-slip feelings wheel rug,,baby on non-slip feelings wheel rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B019/wheel-of-feelings-and-emotions-round-rug-0fc607e644-0fc607e644__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B019-190,chillgen.com,wheel-of-feelings-and-emotions-round-rug-0fc607e644-0fc607e644,15913296691569,80878135312753,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/01534224b4b5765e072221f089a0b278e5d4d53012f0a9dbffcd3e4bce8adb84.jpg?v=1784369341,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:12:05+07:00,classroom group using emotions rug,,classroom group using emotions rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B019/wheel-of-feelings-and-emotions-round-rug-0fc607e644-0fc607e644__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B019-190,chillgen.com,wheel-of-feelings-and-emotions-round-rug-0fc607e644-0fc607e644,15913296691569,80878135345521,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8883ae6a3ab7a6a90b499edb674eb92af94bb62a087abf9dfbd46c1bf92af53b.jpg?v=1784369345,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:12:05+07:00,superior quality backing panel for feelings rug,,superior quality backing panel for feelings rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B019/wheel-of-feelings-and-emotions-round-rug-0fc607e644-0fc607e644__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B019-190,chillgen.com,wheel-of-feelings-and-emotions-round-rug-0fc607e644-0fc607e644,15913296691569,80878135378289,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5045ae9e04fc071459a78226f865c3b72716ff9e4947472a3c5b2d5a8781888d.jpg?v=1784369346,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:12:05+07:00,child reading on affirmation wheel rug,,child reading on affirmation wheel rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B019/wheel-of-feelings-and-emotions-round-rug-0fc607e644-0fc607e644__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B019-190,chillgen.com,wheel-of-feelings-and-emotions-round-rug-0fc607e644-0fc607e644,15913296691569,80878135411057,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fea810e29ee9165e857e3f142b6316de724f242a05d818a31a79aba6d010962a.jpg?v=1784369350,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:12:05+07:00,reinforced edging graphic for feelings wheel rug,,reinforced edging graphic for feelings wheel rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B019/wheel-of-feelings-and-emotions-round-rug-0fc607e644-0fc607e644__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
