evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B032-311,chillgen.com,personalized-classroom-doormat-with-custom-teacher-name-956ffe5ee5,15913424126321,80879130673521,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/78d6fd56073b15386fd92ba298ddce0567819611d304c12859b8b24bda5f7498.jpg?v=1784368018,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:10:40+07:00,Yay You're Here teacher mat flat view,,Yay You're Here teacher mat flat view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B032/personalized-classroom-doormat-with-custom-teacher-name-956ffe5ee5__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B032-319,chillgen.com,personalized-soccer-2026-area-rug-c2d07261b5,15913451848049,80879329739121,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a46534c3e1258ca1b074924bfd480d614c2efa9e554c8eccb69eccb1a33ddb9c.jpg?v=1784384273,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:10:40+07:00,USA Canada Mexico rug patio view,,USA Canada Mexico rug patio view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B032/personalized-soccer-2026-area-rug-c2d07261b5__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B032-319,chillgen.com,personalized-soccer-2026-area-rug-c2d07261b5,15913451848049,80879329771889,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/55e25cb5ab16d32b8f7ea87b8044e1844f4d44440e85ef96bda8439da8302b5f.jpg?v=1784384279,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:10:40+07:00,host flags soccer rug by fireplace,,host flags soccer rug by fireplace,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B032/personalized-soccer-2026-area-rug-c2d07261b5__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B032-319,chillgen.com,personalized-soccer-2026-area-rug-c2d07261b5,15913451848049,80879329804657,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5419bf02c9a59070031450f70fd950deb4af4a4b8009efb8604e79602c102d5c.jpg?v=1784384278,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:10:40+07:00,microfiber memory foam soccer rug detail,,microfiber memory foam soccer rug detail,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B032/personalized-soccer-2026-area-rug-c2d07261b5__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B032-319,chillgen.com,personalized-soccer-2026-area-rug-c2d07261b5,15913451848049,80879329837425,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0e15f1f013ed2a23e51072be699c58da2137705a025cb340c32665e70f9247b1.jpg?v=1784384284,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:10:40+07:00,anti-slip backing and stain resistance panel,,anti-slip backing and stain resistance panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B032/personalized-soccer-2026-area-rug-c2d07261b5__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B032-319,chillgen.com,personalized-soccer-2026-area-rug-c2d07261b5,15913451848049,80879329870193,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f2e07e4cb7e7bc2dc9ce13eb1908720676e207e10d3225e6749d39eb8776fa2d.jpg?v=1784384284,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:10:40+07:00,USA Canada Mexico soccer rug size chart,,USA Canada Mexico soccer rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B032/personalized-soccer-2026-area-rug-c2d07261b5__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B032-320,chillgen.com,personalized-soccer-2026-area-rug-a60ad6dcf9-a60ad6dcf9,15913452011889,80879331246449,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7cba156c5941500b322ff1c9bcd06adfe8a68e9fc9968f7a8e8505d8e01ed624.jpg?v=1784384246,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:10:40+07:00,North America soccer crest rug in living room,,North America soccer crest rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B032/personalized-soccer-2026-area-rug-a60ad6dcf9-a60ad6dcf9__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B032-320,chillgen.com,personalized-soccer-2026-area-rug-a60ad6dcf9-a60ad6dcf9,15913452011889,80879331279217,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fae0c235850f7a3735274d910ce571bb461c141a21b57633d56582a9484ce7d7.jpg?v=1784384245,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:10:40+07:00,soccer crest rug room mockup,,soccer crest rug room mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B032/personalized-soccer-2026-area-rug-a60ad6dcf9-a60ad6dcf9__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B032-320,chillgen.com,personalized-soccer-2026-area-rug-a60ad6dcf9-a60ad6dcf9,15913452011889,80879331311985,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/91fe3b40d0e996e590fe917924a8a3af494b6e187793f61a733d4cd9b3176754.jpg?v=1784384251,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:10:40+07:00,ornate soccer rug beside sofa,,ornate soccer rug beside sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B032/personalized-soccer-2026-area-rug-a60ad6dcf9-a60ad6dcf9__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B032-320,chillgen.com,personalized-soccer-2026-area-rug-a60ad6dcf9-a60ad6dcf9,15913452011889,80879331344753,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/081977072ce7412b36cc61ba1caaf937703553d2d7baae186e4f0465ad164b7c.jpg?v=1784384252,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:10:40+07:00,North America soccer rug patio view,,North America soccer rug patio view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B032/personalized-soccer-2026-area-rug-a60ad6dcf9-a60ad6dcf9__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B032-320,chillgen.com,personalized-soccer-2026-area-rug-a60ad6dcf9-a60ad6dcf9,15913452011889,80879331377521,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cb2de516100db79e79ee03893fbe49e90d59458101b0ad15dfb004efe9636f0d.jpg?v=1784384256,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:10:40+07:00,soccer crest rug by fireplace,,soccer crest rug by fireplace,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B032/personalized-soccer-2026-area-rug-a60ad6dcf9-a60ad6dcf9__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B032-320,chillgen.com,personalized-soccer-2026-area-rug-a60ad6dcf9-a60ad6dcf9,15913452011889,80879331410289,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/dd603454f45564a9e4d15ede59559a86fd0ff86bcfab63b31507dda7c61f665c.jpg?v=1784384257,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:10:40+07:00,soccer rug size chart,,soccer rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B032/personalized-soccer-2026-area-rug-a60ad6dcf9-a60ad6dcf9__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B032-320,chillgen.com,personalized-soccer-2026-area-rug-a60ad6dcf9-a60ad6dcf9,15913452011889,80879331443057,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/56fb086a413b84340fafba882b0f48ce1f7d451a93add749551abd04e996b815.jpg?v=1784384262,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:10:40+07:00,anti-slip backing and stain resistance detail,,anti-slip backing and stain resistance detail,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B032/personalized-soccer-2026-area-rug-a60ad6dcf9-a60ad6dcf9__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B032-320,chillgen.com,personalized-soccer-2026-area-rug-a60ad6dcf9-a60ad6dcf9,15913452011889,80879331475825,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8d4ca1c5d72adf1f1ae7ece61ef0e4bdb6b6ac92bb37d4e4247b5da470c01c49.jpg?v=1784384262,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T04:10:40+07:00,microfiber memory foam soccer crest detail,,microfiber memory foam soccer crest detail,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B032/personalized-soccer-2026-area-rug-a60ad6dcf9-a60ad6dcf9__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
