evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B027-261,chillgen.com,personalized-orthodox-doormat-with-christian-cross-and-eagle-6be5c719a3-6be5c719a3,15913316024689,80878279393649,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/df2b916362b262be669ca9219a4107a8516228e646b888ce94e2e63b0d63b93b.jpg?v=1784383683,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:47:18+07:00,red Orthodox cross rug by sofa,,red Orthodox cross rug by sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B027/personalized-orthodox-doormat-with-christian-cross-and-eagle-6be5c719a3-6be5c719a3__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B027-268,chillgen.com,personalized-classroom-rules-rug-custom-teacher-name-2b9854c06f,15913337356657,80878431830385,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ffedbfee17f30ac90503d764255ca19313ab81cc8e231e430e81f0def1a0fdf3.jpg?v=1784368570,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:47:18+07:00,machine washable calming techniques rug,,machine washable calming techniques rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B027/personalized-classroom-rules-rug-custom-teacher-name-2b9854c06f__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B027-268,chillgen.com,personalized-classroom-rules-rug-custom-teacher-name-2b9854c06f,15913337356657,80878431863153,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/081b07701f6ed92cc0f2f8044544af47987ff7fc4273b0764b8e10b3f3f82e92.jpg?v=1784368575,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:47:18+07:00,material details for calming rug,,material details for calming rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B027/personalized-classroom-rules-rug-custom-teacher-name-2b9854c06f__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B027-269,chillgen.com,personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44,15913337651569,80878433993073,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f73e501a716aa31914b6109ee2317bccf4d51d95cd38276061e49efef0f8475f.jpg?v=1784368526,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:47:18+07:00,Little Dinos classroom rug in classroom,,Little Dinos classroom rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B027/personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B027-269,chillgen.com,personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44,15913337651569,80878434025841,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c1144a568ae3875f7b30ca7788e5bff24dc8784a8e676e02727e1c969eab6839.jpg?v=1784368531,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:47:18+07:00,dinosaur classroom rug size chart,,dinosaur classroom rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B027/personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B027-269,chillgen.com,personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44,15913337651569,80878434058609,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2ca7106c9e856891d88c077deb7abda7dfbd2ab7ba21826b12c005bb39da6c9e.jpg?v=1784368531,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:47:18+07:00,Little Dinos rug flat view,,Little Dinos rug flat view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B027/personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B027-269,chillgen.com,personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44,15913337651569,80878434091377,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b89c5b1e4fe22760fe51018f8ad9b7157faa8613c1e2e8fb5361917f484b4530.jpg?v=1784368536,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:47:18+07:00,dinosaur rug in reading nook,,dinosaur rug in reading nook,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B027/personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B027-269,chillgen.com,personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44,15913337651569,80878434124145,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/516d7b7298ab867c05c547cdf0edee3b16ab8c9d625a38f6a6fa2d6ccf15463b.jpg?v=1784368538,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:47:18+07:00,children gathered on dinosaur rug,,children gathered on dinosaur rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B027/personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B027-269,chillgen.com,personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44,15913337651569,80878434156913,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/dcd8d49182dcaf7b76d887c735a5c266dc801423bf3c849ddcf2993a9d83e4a9.jpg?v=1784368542,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:47:18+07:00,Little Dinos rug in playroom,,Little Dinos rug in playroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B027/personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B027-269,chillgen.com,personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44,15913337651569,80878434189681,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9f57b2b73c846647d7a4f930b051ff6f4c5e70e661d8546cea1b4b7ffbf7d943.jpg?v=1784368542,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:47:18+07:00,dinosaur classroom rug room mockup,,dinosaur classroom rug room mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B027/personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B027-269,chillgen.com,personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44,15913337651569,80878434222449,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a91956e95d8bd24e364e1eb20bb8676cd01be8c8719a0110f2f685169476ef9f.jpg?v=1784368548,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:47:18+07:00,material details for dinosaur rug,,material details for dinosaur rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B027/personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B027-269,chillgen.com,personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44,15913337651569,80878434255217,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8bfb99f554631afd3dc3b49f23cedd548bcc97fd25c65c8eeb42e31f2ce77427.jpg?v=1784368548,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:47:18+07:00,machine washable dinosaur classroom rug,,machine washable dinosaur classroom rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B027/personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B027-270,chillgen.com,custom-octopus-shaped-area-rug-9041fd8f83,15913340338545,80878449426801,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ad0c113b8a40673cbe40a6cdd2499ee94d2e70dda260d2af1505ff638ed401d3.jpg?v=1784376321,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:47:18+07:00,octopus shaped area rug on wood floor,,octopus shaped area rug on wood floor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B027/custom-octopus-shaped-area-rug-9041fd8f83__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B027-270,chillgen.com,custom-octopus-shaped-area-rug-9041fd8f83,15913340338545,80878449459569,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/977fb2ebe60dd240dc356e985f3613c809db1a92222c45076b26514a106642ce.jpg?v=1784376322,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:47:18+07:00,purple octopus rug product view,,purple octopus rug product view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B027/custom-octopus-shaped-area-rug-9041fd8f83__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B027-270,chillgen.com,custom-octopus-shaped-area-rug-9041fd8f83,15913340338545,80878449492337,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ac4b20f45d9b67fc7aa47374f543e28dd5ad401c7da4edb3e86eee4f17973e8a.jpg?v=1784376327,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:47:18+07:00,octopus shaped rug in room,,octopus shaped rug in room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B027/custom-octopus-shaped-area-rug-9041fd8f83__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B027-270,chillgen.com,custom-octopus-shaped-area-rug-9041fd8f83,15913340338545,80878449525105,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a42c0bcc652de56c79aa2588d4aac69fb0e278c569631a7bb9f5862a86956600.jpg?v=1784376328,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:47:18+07:00,custom shape area rug feature panel,,custom shape area rug feature panel,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B027/custom-octopus-shaped-area-rug-9041fd8f83__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B027-270,chillgen.com,custom-octopus-shaped-area-rug-9041fd8f83,15913340338545,80878449557873,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ff847c20ec6b17c2ad21ef3b66497743b8d333f02b82820ec441c6425227e86c.jpg?v=1784376332,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:47:18+07:00,octopus rug in living room,,octopus rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B027/custom-octopus-shaped-area-rug-9041fd8f83__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B027-270,chillgen.com,custom-octopus-shaped-area-rug-9041fd8f83,15913340338545,80878449590641,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/75c254b195dd779d2d2483498b00f862ddd327bf6b95b9980f862118a0ad8a15.jpg?v=1784376333,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:47:18+07:00,layered backing detail for octopus rug,,layered backing detail for octopus rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B027/custom-octopus-shaped-area-rug-9041fd8f83__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B027-270,chillgen.com,custom-octopus-shaped-area-rug-9041fd8f83,15913340338545,80878449623409,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3c058b14c25ca308d4735ead37dfd7d8b57b934f807dd918e216981abf88535f.jpg?v=1784376337,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:47:18+07:00,octopus shaped rug size chart,,octopus shaped rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B027/custom-octopus-shaped-area-rug-9041fd8f83__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
